Time [S]	Voltage [V]	Current [A]	
#Sweep: 000
8.741E-1	2.123E-15	-8.194E-12	
1.074E+0	4.000E-2	1.345E-11	
1.374E+0	8.000E-2	5.425E-12	
1.674E+0	1.200E-1	5.623E-12	
1.974E+0	1.600E-1	5.900E-12	
2.274E+0	2.000E-1	5.264E-12	
2.574E+0	2.400E-1	4.982E-12	
2.874E+0	2.800E-1	5.398E-12	
3.174E+0	3.200E-1	5.485E-12	
3.474E+0	3.600E-1	5.213E-12	
3.774E+0	4.000E-1	5.897E-12	
4.074E+0	4.400E-1	5.897E-12	
4.374E+0	4.800E-1	5.487E-12	
4.674E+0	5.200E-1	6.443E-12	
4.974E+0	5.600E-1	6.990E-12	
5.274E+0	6.000E-1	6.307E-12	
5.574E+0	6.400E-1	5.897E-12	
5.874E+0	6.800E-1	7.673E-12	
6.174E+0	7.200E-1	7.536E-12	
6.474E+0	7.600E-1	7.673E-12	
6.774E+0	8.000E-1	8.356E-12	
7.074E+0	8.400E-1	8.493E-12	
7.374E+0	8.800E-1	7.673E-12	
7.674E+0	9.200E-1	9.176E-12	
7.974E+0	9.600E-1	1.013E-11	
8.274E+0	1.000E+0	1.027E-11	
8.574E+0	1.040E+0	1.123E-11	
8.874E+0	1.080E+0	1.259E-11	
9.174E+0	1.120E+0	1.368E-11	
9.474E+0	1.160E+0	1.464E-11	
9.776E+0	1.200E+0	1.546E-11	
1.007E+1	1.240E+0	1.683E-11	
1.037E+1	1.280E+0	1.737E-11	
1.067E+1	1.320E+0	2.052E-11	
1.097E+1	1.360E+0	2.475E-11	
1.127E+1	1.400E+0	2.625E-11	
1.157E+1	1.440E+0	2.953E-11	
1.187E+1	1.480E+0	3.418E-11	
1.217E+1	1.520E+0	3.281E-11	
1.247E+1	1.560E+0	3.855E-11	
1.277E+1	1.600E+0	3.964E-11	
1.307E+1	1.640E+0	4.115E-11	
1.337E+1	1.680E+0	3.937E-11	
1.367E+1	1.720E+0	4.347E-11	
1.397E+1	1.760E+0	5.522E-11	
1.427E+1	1.800E+0	5.071E-11	
1.457E+1	1.840E+0	6.246E-11	
1.487E+1	1.880E+0	6.205E-11	
1.517E+1	1.920E+0	7.066E-11	
1.547E+1	1.960E+0	6.219E-11	
1.577E+1	2.000E+0	6.437E-11	
1.607E+1	2.040E+0	7.612E-11	
1.637E+1	2.080E+0	7.025E-11	
1.667E+1	2.120E+0	7.230E-11	
1.697E+1	2.160E+0	7.995E-11	
1.787E+1	2.200E+0	2.701E-10	
1.817E+1	2.240E+0	3.262E-10	
1.847E+1	2.280E+0	3.723E-10	
1.877E+1	2.320E+0	3.596E-10	
1.907E+1	2.360E+0	3.931E-10	
1.937E+1	2.400E+0	5.011E-10	
1.967E+1	2.440E+0	5.457E-10	
1.997E+1	2.480E+0	9.575E-10	
2.042E+1	2.520E+0	1.387E-9	
2.057E+1	2.560E+0	1.570E-9	
2.087E+1	2.600E+0	1.057E-9	
2.117E+1	2.640E+0	1.263E-9	
2.147E+1	2.680E+0	1.273E-9	
2.177E+1	2.720E+0	1.654E-9	
2.207E+1	2.760E+0	2.283E-9	
2.237E+1	2.800E+0	2.986E-9	
2.267E+1	2.840E+0	2.996E-9	
2.297E+1	2.880E+0	4.194E-9	
2.342E+1	2.920E+0	3.394E-8	
2.357E+1	2.960E+0	3.339E-8	
2.387E+1	3.000E+0	1.662E-8	
2.417E+1	3.040E+0	2.352E-8	
2.447E+1	3.080E+0	2.689E-8	
2.477E+1	3.120E+0	3.229E-8	
2.507E+1	3.160E+0	3.003E-8	
2.537E+1	3.200E+0	3.620E-8	
#Sweep: 001
2.567E+1	3.200E+0	4.702E-8	
2.597E+1	3.160E+0	3.314E-8	
2.627E+1	3.120E+0	2.637E-8	
2.657E+1	3.080E+0	2.904E-8	
2.687E+1	3.040E+0	3.922E-8	
2.717E+1	3.000E+0	3.728E-8	
2.747E+1	2.960E+0	4.210E-8	
2.778E+1	2.920E+0	3.864E-8	
2.807E+1	2.880E+0	5.253E-8	
2.837E+1	2.840E+0	5.830E-8	
2.867E+1	2.800E+0	4.210E-8	
2.897E+1	2.760E+0	2.765E-8	
2.931E+1	2.720E+0	2.044E-8	
2.957E+1	2.680E+0	1.771E-8	
2.987E+1	2.640E+0	1.850E-8	
3.017E+1	2.600E+0	1.406E-8	
3.047E+1	2.560E+0	1.516E-8	
3.077E+1	2.520E+0	1.445E-8	
3.107E+1	2.480E+0	1.307E-8	
3.137E+1	2.440E+0	1.273E-8	
3.167E+1	2.400E+0	1.316E-8	
3.197E+1	2.360E+0	1.346E-8	
3.227E+1	2.320E+0	1.207E-8	
3.272E+1	2.280E+0	6.132E-9	
3.287E+1	2.240E+0	6.691E-9	
3.317E+1	2.200E+0	5.955E-9	
3.348E+1	2.160E+0	5.388E-9	
3.377E+1	2.120E+0	5.285E-9	
3.407E+1	2.080E+0	4.004E-9	
3.437E+1	2.040E+0	3.278E-9	
3.467E+1	2.000E+0	3.039E-9	
3.497E+1	1.960E+0	3.304E-9	
3.527E+1	1.920E+0	2.782E-9	
3.557E+1	1.880E+0	2.760E-9	
3.587E+1	1.840E+0	2.510E-9	
3.617E+1	1.800E+0	2.287E-9	
3.647E+1	1.760E+0	2.047E-9	
3.677E+1	1.720E+0	2.081E-9	
3.707E+1	1.680E+0	1.757E-9	
3.737E+1	1.640E+0	1.619E-9	
3.767E+1	1.600E+0	1.511E-9	
3.797E+1	1.560E+0	1.379E-9	
3.827E+1	1.520E+0	1.246E-9	
3.857E+1	1.480E+0	1.073E-9	
3.962E+1	1.440E+0	1.104E-9	
4.052E+1	1.400E+0	9.528E-10	
4.142E+1	1.360E+0	8.937E-10	
4.232E+1	1.320E+0	7.528E-10	
4.322E+1	1.280E+0	6.663E-10	
4.397E+1	1.240E+0	9.806E-10	
4.427E+1	1.200E+0	9.293E-10	
4.457E+1	1.160E+0	8.936E-10	
4.487E+1	1.120E+0	8.119E-10	
4.517E+1	1.080E+0	7.527E-10	
4.547E+1	1.040E+0	6.944E-10	
4.577E+1	1.000E+0	5.717E-10	
4.607E+1	9.600E-1	5.057E-10	
4.637E+1	9.200E-1	4.772E-10	
4.667E+1	8.800E-1	4.183E-10	
4.697E+1	8.400E-1	3.689E-10	
4.727E+1	8.000E-1	3.282E-10	
4.757E+1	7.600E-1	2.719E-10	
4.787E+1	7.200E-1	2.389E-10	
4.817E+1	6.800E-1	1.930E-10	
4.847E+1	6.400E-1	1.602E-10	
4.877E+1	6.000E-1	1.365E-10	
4.907E+1	5.600E-1	1.216E-10	
4.997E+1	5.200E-1	2.270E-11	
5.027E+1	4.800E-1	5.620E-12	
5.057E+1	4.400E-1	-3.909E-13	
5.087E+1	4.000E-1	-4.216E-12	
5.117E+1	3.600E-1	-6.947E-12	
5.147E+1	3.200E-1	-1.050E-11	
5.177E+1	2.800E-1	-1.282E-11	
5.207E+1	2.400E-1	-1.501E-11	
5.237E+1	2.000E-1	-1.842E-11	
5.267E+1	1.600E-1	-2.047E-11	
5.297E+1	1.200E-1	-2.197E-11	
5.327E+1	8.000E-2	-2.388E-11	
5.357E+1	4.000E-2	-2.470E-11	
5.387E+1	2.123E-15	-2.552E-11	
5.417E+1	-4.000E-2	-2.648E-11	
5.448E+1	-8.000E-2	-2.798E-11	
5.477E+1	-1.200E-1	-2.812E-11	
5.507E+1	-1.600E-1	-2.853E-11	
5.537E+1	-2.000E-1	-3.017E-11	
5.567E+1	-2.400E-1	-3.030E-11	
5.597E+1	-2.800E-1	-3.140E-11	
5.627E+1	-3.200E-1	-3.249E-11	
5.657E+1	-3.600E-1	-2.912E-11	
5.687E+1	-4.000E-1	-3.303E-11	
5.717E+1	-4.400E-1	-4.368E-11	
5.749E+1	-4.800E-1	-4.150E-11	
5.777E+1	-5.200E-1	-4.508E-11	
5.807E+1	-5.600E-1	-3.637E-11	
5.837E+1	-6.000E-1	-3.408E-11	
5.868E+1	-6.400E-1	-3.400E-11	
5.900E+1	-6.800E-1	-3.659E-11	
5.927E+1	-7.200E-1	-3.823E-11	
5.958E+1	-7.600E-1	-3.498E-11	
5.987E+1	-8.000E-1	-3.612E-11	
6.018E+1	-8.400E-1	-3.758E-11	
6.047E+1	-8.800E-1	-4.031E-11	
6.077E+1	-9.200E-1	-3.827E-11	
6.107E+1	-9.600E-1	-3.550E-11	
6.137E+1	-1.000E+0	-3.517E-11	
6.167E+1	-1.040E+0	-3.385E-11	
6.197E+1	-1.080E+0	-3.468E-11	
6.227E+1	-1.120E+0	-3.581E-11	
6.257E+1	-1.160E+0	-3.579E-11	
6.287E+1	-1.200E+0	-3.742E-11	
6.317E+1	-1.240E+0	-5.323E-11	
6.347E+1	-1.280E+0	-4.273E-11	
6.377E+1	-1.320E+0	-4.441E-11	
6.407E+1	-1.360E+0	-4.339E-11	
6.437E+1	-1.400E+0	-4.431E-11	
6.467E+1	-1.440E+0	-4.447E-11	
6.497E+1	-1.480E+0	-4.711E-11	
6.527E+1	-1.520E+0	-5.031E-11	
6.557E+1	-1.560E+0	-5.144E-11	
6.587E+1	-1.600E+0	-5.658E-11	
6.617E+1	-1.640E+0	-5.939E-11	
6.647E+1	-1.680E+0	-5.736E-11	
6.677E+1	-1.720E+0	-5.787E-11	
6.707E+1	-1.760E+0	-6.582E-11	
6.737E+1	-1.800E+0	-7.417E-11	
6.767E+1	-1.840E+0	-7.233E-11	
6.797E+1	-1.880E+0	-7.591E-11	
6.827E+1	-1.920E+0	-8.174E-11	
6.857E+1	-1.960E+0	-8.405E-11	
6.887E+1	-2.000E+0	-9.333E-11	
6.917E+1	-2.040E+0	-9.897E-11	
7.007E+1	-2.080E+0	-3.632E-10	
7.038E+1	-2.120E+0	-4.685E-10	
7.067E+1	-2.160E+0	-5.944E-10	
7.097E+1	-2.200E+0	-6.888E-10	
7.127E+1	-2.240E+0	-8.070E-10	
7.157E+1	-2.280E+0	-8.759E-10	
7.187E+1	-2.320E+0	-9.480E-10	
7.232E+1	-2.360E+0	-8.607E-10	
7.322E+1	-2.400E+0	-7.692E-10	
7.412E+1	-2.440E+0	-8.181E-10	
7.502E+1	-2.480E+0	-1.014E-9	
7.517E+1	-2.520E+0	-1.009E-9	
7.547E+1	-2.560E+0	-1.149E-9	
7.577E+1	-2.600E+0	-1.249E-9	
7.607E+1	-2.640E+0	-1.451E-9	
7.637E+1	-2.680E+0	-1.754E-9	
7.667E+1	-2.720E+0	-1.963E-9	
7.697E+1	-2.760E+0	-2.116E-9	
7.727E+1	-2.800E+0	-2.753E-9	
7.757E+1	-2.840E+0	-2.030E-9	
7.787E+1	-2.880E+0	-2.220E-9	
7.817E+1	-2.920E+0	-2.603E-9	
7.847E+1	-2.960E+0	-2.742E-9	
7.877E+1	-3.000E+0	-2.900E-9	
7.907E+1	-3.040E+0	-2.894E-9	
7.937E+1	-3.080E+0	-3.601E-9	
7.967E+1	-3.120E+0	-4.149E-9	
7.997E+1	-3.160E+0	-4.471E-9	
8.027E+1	-3.200E+0	-4.535E-9	
#Sweep: 002
8.058E+1	-3.200E+0	-4.918E-9	
8.088E+1	-3.160E+0	-4.274E-9	
8.117E+1	-3.120E+0	-4.301E-9	
8.147E+1	-3.080E+0	-4.175E-9	
8.177E+1	-3.040E+0	-3.878E-9	
8.207E+1	-3.000E+0	-3.447E-9	
8.237E+1	-2.960E+0	-2.756E-9	
8.267E+1	-2.920E+0	-3.136E-9	
8.297E+1	-2.880E+0	-3.406E-9	
8.327E+1	-2.840E+0	-3.300E-9	
8.357E+1	-2.800E+0	-3.289E-9	
8.387E+1	-2.760E+0	-3.247E-9	
8.418E+1	-2.720E+0	-2.524E-9	
8.447E+1	-2.680E+0	-2.670E-9	
8.477E+1	-2.640E+0	-2.871E-9	
8.507E+1	-2.600E+0	-1.103E-9	
8.537E+1	-2.560E+0	-1.179E-9	
8.567E+1	-2.520E+0	-1.250E-9	
8.672E+1	-2.480E+0	-7.605E-10	
8.747E+1	-2.440E+0	-8.603E-10	
8.777E+1	-2.400E+0	-7.893E-10	
8.807E+1	-2.360E+0	-6.817E-10	
8.838E+1	-2.320E+0	-5.936E-10	
8.867E+1	-2.280E+0	-5.383E-10	
8.897E+1	-2.240E+0	-4.886E-10	
8.927E+1	-2.200E+0	-4.228E-10	
8.957E+1	-2.160E+0	-3.805E-10	
8.987E+1	-2.120E+0	-3.194E-10	
9.017E+1	-2.080E+0	-2.842E-10	
9.047E+1	-2.040E+0	-2.520E-10	
9.077E+1	-2.000E+0	-2.178E-10	
9.107E+1	-1.960E+0	-1.894E-10	
9.137E+1	-1.920E+0	-1.661E-10	
9.167E+1	-1.880E+0	-1.406E-10	
9.197E+1	-1.840E+0	-1.295E-10	
9.227E+1	-1.800E+0	-1.085E-10	
9.317E+1	-1.760E+0	-4.357E-11	
9.347E+1	-1.720E+0	-2.661E-11	
9.377E+1	-1.680E+0	-1.978E-11	
9.407E+1	-1.640E+0	-1.664E-11	
9.437E+1	-1.600E+0	-1.391E-11	
9.467E+1	-1.560E+0	-1.063E-11	
9.497E+1	-1.520E+0	-8.856E-12	
9.527E+1	-1.480E+0	-7.353E-12	
9.557E+1	-1.440E+0	-4.348E-12	
9.587E+1	-1.400E+0	-1.344E-12	
9.617E+1	-1.360E+0	-7.972E-13	
9.648E+1	-1.320E+0	-5.241E-13	
9.677E+1	-1.280E+0	9.786E-13	
9.707E+1	-1.240E+0	7.054E-13	
9.737E+1	-1.200E+0	9.785E-13	
9.767E+1	-1.160E+0	3.848E-12	
9.797E+1	-1.120E+0	5.212E-12	
9.827E+1	-1.080E+0	5.761E-12	
9.857E+1	-1.040E+0	6.034E-12	
9.887E+1	-1.000E+0	7.127E-12	
9.917E+1	-9.600E-1	7.263E-12	
9.947E+1	-9.200E-1	7.127E-12	
9.977E+1	-8.800E-1	8.083E-12	
1.001E+2	-8.400E-1	8.083E-12	
1.004E+2	-8.000E-1	8.356E-12	
1.007E+2	-7.600E-1	9.313E-12	
1.010E+2	-7.200E-1	9.723E-12	
1.013E+2	-6.800E-1	1.136E-11	
1.016E+2	-6.400E-1	1.109E-11	
1.019E+2	-6.000E-1	1.150E-11	
1.022E+2	-5.600E-1	1.082E-11	
1.025E+2	-5.200E-1	1.068E-11	
1.028E+2	-4.800E-1	1.150E-11	
1.031E+2	-4.400E-1	1.136E-11	
1.034E+2	-4.000E-1	1.123E-11	
1.037E+2	-3.600E-1	1.218E-11	
1.040E+2	-3.200E-1	1.273E-11	
1.043E+2	-2.800E-1	1.259E-11	
1.046E+2	-2.400E-1	1.218E-11	
1.049E+2	-2.000E-1	1.300E-11	
1.052E+2	-1.600E-1	1.273E-11	
1.055E+2	-1.200E-1	1.259E-11	
1.058E+2	-8.000E-2	1.683E-11	
1.061E+2	-4.000E-2	1.314E-11	
1.064E+2	2.123E-15	1.286E-11	
1.067E+2	4.000E-2	1.323E-11	
1.070E+2	8.000E-2	1.396E-11	
1.073E+2	1.200E-1	1.341E-11	
1.076E+2	1.600E-1	1.368E-11	
1.079E+2	2.000E-1	1.450E-11	
1.082E+2	2.400E-1	1.305E-11	
1.085E+2	2.800E-1	1.333E-11	
1.088E+2	3.200E-1	1.386E-11	
1.091E+2	3.600E-1	1.445E-11	
1.094E+2	4.000E-1	1.483E-11	
1.097E+2	4.400E-1	1.492E-11	
1.100E+2	4.800E-1	1.551E-11	
1.103E+2	5.200E-1	1.507E-11	
1.106E+2	5.600E-1	1.522E-11	
1.109E+2	6.000E-1	1.644E-11	
1.112E+2	6.400E-1	1.614E-11	
1.115E+2	6.800E-1	1.622E-11	
1.118E+2	7.200E-1	1.780E-11	
1.121E+2	7.600E-1	2.166E-11	
1.124E+2	8.000E-1	1.809E-11	
1.127E+2	8.400E-1	1.831E-11	
1.130E+2	8.800E-1	1.880E-11	
1.133E+2	9.200E-1	1.922E-11	
1.136E+2	9.600E-1	2.041E-11	
1.139E+2	1.000E+0	2.154E-11	
1.142E+2	1.040E+0	2.052E-11	
1.145E+2	1.080E+0	2.082E-11	
1.148E+2	1.120E+0	2.222E-11	
1.151E+2	1.160E+0	2.352E-11	
1.154E+2	1.200E+0	2.411E-11	
1.157E+2	1.240E+0	2.589E-11	
1.160E+2	1.280E+0	2.594E-11	
1.163E+2	1.320E+0	2.744E-11	
1.166E+2	1.360E+0	3.028E-11	
1.169E+2	1.400E+0	3.092E-11	
1.172E+2	1.440E+0	3.136E-11	
1.175E+2	1.480E+0	3.299E-11	
1.178E+2	1.520E+0	3.789E-11	
1.181E+2	1.560E+0	3.479E-11	
1.184E+2	1.600E+0	3.394E-11	
1.187E+2	1.640E+0	3.172E-11	
1.190E+2	1.680E+0	3.617E-11	
1.193E+2	1.720E+0	3.624E-11	
1.196E+2	1.760E+0	4.087E-11	
1.199E+2	1.800E+0	3.991E-11	
1.202E+2	1.840E+0	3.950E-11	
1.205E+2	1.880E+0	3.978E-11	
1.208E+2	1.920E+0	4.032E-11	
1.211E+2	1.960E+0	4.306E-11	
1.214E+2	2.000E+0	4.551E-11	
1.217E+2	2.040E+0	5.289E-11	
1.220E+2	2.080E+0	5.330E-11	
1.223E+2	2.120E+0	5.959E-11	
1.226E+2	2.160E+0	5.767E-11	
1.229E+2	2.200E+0	6.136E-11	
1.232E+2	2.240E+0	6.423E-11	
1.235E+2	2.280E+0	6.519E-11	
1.238E+2	2.320E+0	7.188E-11	
1.247E+2	2.360E+0	2.560E-10	
1.250E+2	2.400E+0	3.250E-10	
1.253E+2	2.440E+0	3.454E-10	
1.256E+2	2.480E+0	3.526E-10	
1.259E+2	2.520E+0	4.944E-10	
1.263E+2	2.560E+0	1.938E-9	
1.265E+2	2.600E+0	1.635E-9	
1.268E+2	2.640E+0	5.617E-9	
1.272E+2	2.680E+0	2.647E-8	
1.274E+2	2.720E+0	2.688E-8	
1.277E+2	2.760E+0	2.991E-8	
1.280E+2	2.800E+0	3.947E-8	
1.283E+2	2.840E+0	3.561E-8	
1.286E+2	2.880E+0	3.701E-8	
1.289E+2	2.920E+0	4.173E-8	
1.292E+2	2.960E+0	7.484E-8	
1.296E+2	3.000E+0	2.893E-8	
1.299E+2	3.040E+0	1.480E-8	
1.301E+2	3.080E+0	1.712E-8	
1.304E+2	3.120E+0	2.656E-8	
1.307E+2	3.160E+0	2.402E-8	
1.310E+2	3.200E+0	2.315E-8	
#Sweep: 003
1.313E+2	3.200E+0	3.194E-8	
1.316E+2	3.160E+0	3.377E-8	
1.319E+2	3.120E+0	2.854E-8	
1.322E+2	3.080E+0	2.876E-8	
1.325E+2	3.040E+0	3.085E-8	
1.328E+2	3.000E+0	3.390E-8	
1.331E+2	2.960E+0	3.073E-8	
1.334E+2	2.920E+0	2.042E-8	
1.337E+2	2.880E+0	1.693E-8	
1.340E+2	2.840E+0	1.765E-8	
1.343E+2	2.800E+0	1.612E-8	
1.346E+2	2.760E+0	1.656E-8	
1.349E+2	2.720E+0	1.906E-8	
1.352E+2	2.680E+0	1.333E-8	
1.355E+2	2.640E+0	1.539E-8	
1.358E+2	2.600E+0	1.086E-8	
1.361E+2	2.560E+0	1.136E-8	
1.364E+2	2.520E+0	1.084E-8	
1.368E+2	2.480E+0	6.426E-9	
1.370E+2	2.440E+0	5.712E-9	
1.373E+2	2.400E+0	5.564E-9	
1.376E+2	2.360E+0	5.038E-9	
1.379E+2	2.320E+0	4.090E-9	
1.382E+2	2.280E+0	3.619E-9	
1.385E+2	2.240E+0	3.374E-9	
1.388E+2	2.200E+0	2.968E-9	
1.391E+2	2.160E+0	2.678E-9	
1.394E+2	2.120E+0	2.827E-9	
1.397E+2	2.080E+0	2.494E-9	
1.400E+2	2.040E+0	2.233E-9	
1.403E+2	2.000E+0	2.085E-9	
1.406E+2	1.960E+0	2.053E-9	
1.409E+2	1.920E+0	2.092E-9	
1.412E+2	1.880E+0	1.780E-9	
1.415E+2	1.840E+0	1.502E-9	
1.418E+2	1.800E+0	1.492E-9	
1.421E+2	1.760E+0	1.377E-9	
1.424E+2	1.720E+0	1.098E-9	
1.427E+2	1.680E+0	1.143E-9	
1.430E+2	1.640E+0	1.043E-9	
1.440E+2	1.600E+0	8.716E-10	
1.449E+2	1.560E+0	8.756E-10	
1.458E+2	1.520E+0	7.685E-10	
1.467E+2	1.480E+0	6.409E-10	
1.475E+2	1.440E+0	9.625E-10	
1.478E+2	1.400E+0	8.886E-10	
1.481E+2	1.360E+0	8.260E-10	
1.484E+2	1.320E+0	7.660E-10	
1.487E+2	1.280E+0	6.705E-10	
1.490E+2	1.240E+0	5.919E-10	
1.493E+2	1.200E+0	4.900E-10	
1.496E+2	1.160E+0	4.591E-10	
1.499E+2	1.120E+0	4.127E-10	
1.502E+2	1.080E+0	3.645E-10	
1.505E+2	1.040E+0	3.352E-10	
1.508E+2	1.000E+0	3.176E-10	
1.511E+2	9.600E-1	3.153E-10	
1.514E+2	9.200E-1	2.662E-10	
1.517E+2	8.800E-1	2.080E-10	
1.520E+2	8.400E-1	1.723E-10	
1.523E+2	8.000E-1	1.620E-10	
1.526E+2	7.600E-1	1.379E-10	
1.529E+2	7.200E-1	1.057E-10	
1.538E+2	6.800E-1	2.366E-11	
1.541E+2	6.400E-1	8.903E-12	
1.544E+2	6.000E-1	4.941E-12	
1.547E+2	5.600E-1	4.804E-12	
1.550E+2	5.200E-1	3.301E-12	
1.553E+2	4.800E-1	-1.207E-12	
1.556E+2	4.400E-1	-2.846E-12	
1.559E+2	4.000E-1	-5.168E-12	
1.562E+2	3.600E-1	-8.719E-12	
1.565E+2	3.200E-1	-1.077E-11	
1.568E+2	2.800E-1	-1.446E-11	
1.571E+2	2.400E-1	-1.500E-11	
1.574E+2	2.000E-1	-1.801E-11	
1.577E+2	1.600E-1	-1.951E-11	
1.580E+2	1.200E-1	-2.047E-11	
1.583E+2	8.000E-2	-2.251E-11	
1.586E+2	4.000E-2	-2.402E-11	
1.589E+2	2.123E-15	-2.484E-11	
1.592E+2	-4.000E-2	-2.552E-11	
1.595E+2	-8.000E-2	-2.757E-11	
1.598E+2	-1.200E-1	-2.784E-11	
1.601E+2	-1.600E-1	-3.044E-11	
1.604E+2	-2.000E-1	-3.194E-11	
1.607E+2	-2.400E-1	-3.317E-11	
1.610E+2	-2.800E-1	-3.371E-11	
1.613E+2	-3.200E-1	-3.535E-11	
1.616E+2	-3.600E-1	-3.590E-11	
1.619E+2	-4.000E-1	-3.904E-11	
1.622E+2	-4.400E-1	-3.727E-11	
1.625E+2	-4.800E-1	-4.109E-11	
1.628E+2	-5.200E-1	-4.191E-11	
1.631E+2	-5.600E-1	-4.136E-11	
1.634E+2	-6.000E-1	-4.177E-11	
1.637E+2	-6.400E-1	-4.246E-11	
1.640E+2	-6.800E-1	-4.164E-11	
1.643E+2	-7.200E-1	-4.642E-11	
1.646E+2	-7.600E-1	-4.273E-11	
1.649E+2	-8.000E-1	-4.136E-11	
1.652E+2	-8.400E-1	-4.205E-11	
1.655E+2	-8.800E-1	-4.314E-11	
1.658E+2	-9.200E-1	-4.492E-11	
1.661E+2	-9.600E-1	-4.191E-11	
1.664E+2	-1.000E+0	-3.945E-11	
1.667E+2	-1.040E+0	-3.972E-11	
1.670E+2	-1.080E+0	-4.027E-11	
1.673E+2	-1.120E+0	-4.328E-11	
1.676E+2	-1.160E+0	-4.492E-11	
1.679E+2	-1.200E+0	-4.505E-11	
1.682E+2	-1.240E+0	-4.575E-11	
1.685E+2	-1.280E+0	-4.467E-11	
1.688E+2	-1.320E+0	-4.636E-11	
1.691E+2	-1.360E+0	-5.345E-11	
1.694E+2	-1.400E+0	-5.608E-11	
1.697E+2	-1.440E+0	-8.549E-11	
1.700E+2	-1.480E+0	-6.741E-11	
1.703E+2	-1.520E+0	-6.764E-11	
1.706E+2	-1.560E+0	-7.157E-11	
1.709E+2	-1.600E+0	-6.854E-11	
1.712E+2	-1.640E+0	-6.798E-11	
1.715E+2	-1.680E+0	-6.502E-11	
1.718E+2	-1.720E+0	-7.297E-11	
1.721E+2	-1.760E+0	-8.098E-11	
1.730E+2	-1.800E+0	-2.426E-10	
1.733E+2	-1.840E+0	-3.026E-10	
1.736E+2	-1.880E+0	-3.747E-10	
1.739E+2	-1.920E+0	-4.554E-10	
1.742E+2	-1.960E+0	-4.432E-10	
1.745E+2	-2.000E+0	-4.428E-10	
1.748E+2	-2.040E+0	-4.763E-10	
1.751E+2	-2.080E+0	-5.432E-10	
1.754E+2	-2.120E+0	-5.452E-10	
1.757E+2	-2.160E+0	-5.730E-10	
1.760E+2	-2.200E+0	-5.902E-10	
1.763E+2	-2.240E+0	-8.006E-10	
1.767E+2	-2.280E+0	-5.565E-10	
1.775E+2	-2.320E+0	-7.500E-10	
1.778E+2	-2.360E+0	-9.034E-10	
1.781E+2	-2.400E+0	-9.735E-10	
1.785E+2	-2.440E+0	-9.197E-10	
1.794E+2	-2.480E+0	-8.084E-10	
1.796E+2	-2.520E+0	-1.747E-9	
1.799E+2	-2.560E+0	-2.647E-9	
1.802E+2	-2.600E+0	-1.326E-9	
1.805E+2	-2.640E+0	-1.438E-9	
1.808E+2	-2.680E+0	-1.512E-9	
1.811E+2	-2.720E+0	-1.653E-9	
1.814E+2	-2.760E+0	-1.843E-9	
1.817E+2	-2.800E+0	-2.182E-9	
1.820E+2	-2.840E+0	-2.729E-9	
1.823E+2	-2.880E+0	-2.876E-9	
1.826E+2	-2.920E+0	-2.722E-9	
1.829E+2	-2.960E+0	-3.076E-9	
1.832E+2	-3.000E+0	-4.029E-9	
1.835E+2	-3.040E+0	-4.031E-9	
1.838E+2	-3.080E+0	-3.941E-9	
1.841E+2	-3.120E+0	-4.064E-9	
1.844E+2	-3.160E+0	-4.297E-9	
1.847E+2	-3.200E+0	-4.480E-9	
#Sweep: 004
1.850E+2	-3.200E+0	-4.946E-9	
1.853E+2	-3.160E+0	-4.528E-9	
1.856E+2	-3.120E+0	-4.409E-9	
1.859E+2	-3.080E+0	-4.672E-9	
1.862E+2	-3.040E+0	-4.095E-9	
1.865E+2	-3.000E+0	-4.082E-9	
1.868E+2	-2.960E+0	-3.193E-9	
1.871E+2	-2.920E+0	-2.627E-9	
1.874E+2	-2.880E+0	-2.552E-9	
1.877E+2	-2.840E+0	-2.546E-9	
1.880E+2	-2.800E+0	-2.088E-9	
1.883E+2	-2.760E+0	-1.784E-9	
1.886E+2	-2.720E+0	-1.517E-9	
1.889E+2	-2.680E+0	-1.404E-9	
1.892E+2	-2.640E+0	-1.396E-9	
1.895E+2	-2.600E+0	-1.091E-9	
1.898E+2	-2.560E+0	-1.029E-9	
1.901E+2	-2.520E+0	-1.079E-9	
1.911E+2	-2.480E+0	-9.804E-10	
1.920E+2	-2.440E+0	-9.086E-10	
1.928E+2	-2.400E+0	-9.739E-10	
1.931E+2	-2.360E+0	-9.658E-10	
1.934E+2	-2.320E+0	-8.332E-10	
1.937E+2	-2.280E+0	-8.766E-10	
1.940E+2	-2.240E+0	-8.358E-10	
1.943E+2	-2.200E+0	-8.871E-10	
1.946E+2	-2.160E+0	-8.919E-10	
1.949E+2	-2.120E+0	-7.398E-10	
1.952E+2	-2.080E+0	-6.637E-10	
1.955E+2	-2.040E+0	-5.633E-10	
1.958E+2	-2.000E+0	-4.207E-10	
1.961E+2	-1.960E+0	-3.014E-10	
1.964E+2	-1.920E+0	-2.526E-10	
1.967E+2	-1.880E+0	-2.279E-10	
1.970E+2	-1.840E+0	-2.496E-10	
1.973E+2	-1.800E+0	-2.743E-10	
1.976E+2	-1.760E+0	-2.502E-10	
1.979E+2	-1.720E+0	-2.308E-10	
1.982E+2	-1.680E+0	-2.203E-10	
1.985E+2	-1.640E+0	-1.909E-10	
1.988E+2	-1.600E+0	-1.843E-10	
1.991E+2	-1.560E+0	-1.614E-10	
1.994E+2	-1.520E+0	-1.296E-10	
