Time [S]	Voltage [V]	Current [A]	
#Sweep: 000
5.344E+2	-9.459E-1	-2.321E-11	
5.347E+2	-9.057E-1	2.962E-12	
5.350E+2	-8.654E-1	8.662E-12	
5.353E+2	-8.252E-1	1.244E-11	
5.356E+2	-7.849E-1	1.068E-11	
5.359E+2	-7.447E-1	1.626E-11	
5.362E+2	-7.044E-1	1.715E-11	
5.366E+2	-6.642E-1	1.210E-11	
5.368E+2	-6.239E-1	1.942E-11	
5.371E+2	-5.836E-1	1.399E-11	
5.375E+2	-5.434E-1	1.546E-11	
5.377E+2	-5.031E-1	1.573E-11	
5.381E+2	-4.629E-1	1.246E-11	
5.384E+2	-4.226E-1	1.696E-11	
5.386E+2	-3.824E-1	2.161E-11	
5.389E+2	-3.421E-1	1.874E-11	
5.392E+2	-3.019E-1	-1.883E-11	
5.395E+2	-2.616E-1	1.388E-12	
5.399E+2	-2.214E-1	1.546E-11	
5.402E+2	-1.811E-1	1.970E-11	
5.405E+2	-1.409E-1	2.516E-11	
5.407E+2	-1.006E-1	2.197E-11	
5.410E+2	-6.038E-2	2.133E-11	
5.413E+2	-2.013E-2	1.983E-11	
