Time [S]	Voltage [V]	Current [A]	
2.034E+2	-1.348E+0	-2.456E-10	
2.037E+2	-1.308E+0	-2.159E-10	
2.040E+2	-1.268E+0	-1.696E-10	
2.043E+2	-1.228E+0	-1.219E-10	
2.046E+2	-1.187E+0	-1.090E-10	
2.055E+2	-1.147E+0	-3.877E-11	
2.059E+2	-1.107E+0	-1.807E-11	
2.061E+2	-1.067E+0	-9.091E-12	
2.064E+2	-1.026E+0	4.103E-11	
2.067E+2	-9.862E-1	-2.359E-12	
2.070E+2	-9.459E-1	-4.371E-12	
2.073E+2	-9.057E-1	-2.850E-12	
2.076E+2	-8.654E-1	3.397E-12	
2.079E+2	-8.252E-1	3.753E-12	
2.082E+2	-7.849E-1	4.965E-12	
2.085E+2	-7.447E-1	5.730E-12	
2.088E+2	-7.044E-1	6.445E-12	
2.091E+2	-6.642E-1	1.027E-11	
2.094E+2	-6.239E-1	1.314E-11	
2.097E+2	-5.836E-1	1.519E-11	
2.100E+2	-5.434E-1	1.460E-11	
2.103E+2	-5.031E-1	1.381E-11	
2.106E+2	-4.629E-1	1.573E-11	
2.109E+2	-4.226E-1	1.587E-11	
2.112E+2	-3.824E-1	1.450E-11	
2.115E+2	-3.421E-1	2.475E-11	
2.118E+2	-3.019E-1	1.769E-11	
2.121E+2	-2.616E-1	1.899E-11	
2.124E+2	-2.214E-1	1.764E-11	
2.127E+2	-1.811E-1	1.860E-11	
2.130E+2	-1.409E-1	1.833E-11	
2.133E+2	-1.006E-1	1.724E-11	
2.136E+2	-6.038E-2	1.846E-11	
2.139E+2	-2.013E-2	1.806E-11	
2.142E+2	2.013E-2	1.860E-11	
2.145E+2	6.038E-2	1.819E-11	
2.148E+2	1.006E-1	1.874E-11	
2.151E+2	1.409E-1	1.737E-11	
2.154E+2	1.811E-1	1.956E-11	
2.157E+2	2.214E-1	1.792E-11	
2.160E+2	2.616E-1	1.819E-11	
2.163E+2	3.019E-1	2.060E-11	
2.166E+2	3.421E-1	1.928E-11	
2.169E+2	3.824E-1	1.847E-11	
2.172E+2	4.226E-1	2.010E-11	
2.175E+2	4.629E-1	1.997E-11	
2.178E+2	5.031E-1	2.038E-11	
2.181E+2	5.434E-1	1.898E-11	
2.184E+2	5.836E-1	1.983E-11	
2.187E+2	6.239E-1	1.669E-11	
2.190E+2	6.642E-1	2.242E-11	
2.193E+2	7.044E-1	2.201E-11	
2.196E+2	7.447E-1	2.160E-11	
2.199E+2	7.849E-1	2.256E-11	
2.202E+2	8.252E-1	2.584E-11	
2.205E+2	8.654E-1	2.434E-11	
2.208E+2	9.057E-1	2.789E-11	
2.211E+2	9.459E-1	3.527E-11	
2.214E+2	9.862E-1	2.707E-11	
2.217E+2	1.026E+0	2.670E-11	
2.220E+2	1.067E+0	3.103E-11	
2.223E+2	1.107E+0	3.254E-11	
2.226E+2	1.147E+0	3.896E-11	
2.229E+2	1.187E+0	4.497E-11	
2.232E+2	1.228E+0	4.825E-11	
2.235E+2	1.268E+0	4.743E-11	
2.238E+2	1.308E+0	6.287E-11	
2.241E+2	1.348E+0	8.863E-11	
2.244E+2	1.389E+0	7.257E-11	
2.247E+2	1.429E+0	6.294E-11	
2.250E+2	1.469E+0	6.368E-11	
2.253E+2	1.509E+0	6.796E-11	
2.256E+2	1.550E+0	8.641E-11	
2.259E+2	1.590E+0	9.552E-11	
2.268E+2	1.630E+0	2.322E-10	
2.271E+2	1.670E+0	3.842E-10	
2.274E+2	1.711E+0	4.285E-10	
2.277E+2	1.751E+0	4.678E-10	
2.280E+2	1.791E+0	4.802E-10	
2.283E+2	1.831E+0	5.111E-10	
2.286E+2	1.872E+0	5.478E-10	
2.289E+2	1.912E+0	6.722E-10	
2.292E+2	1.952E+0	7.463E-10	
2.295E+2	1.992E+0	8.364E-10	
2.300E+2	2.033E+0	4.440E-10	
2.307E+2	2.073E+0	7.966E-10	
2.310E+2	2.113E+0	9.174E-10	
2.313E+2	2.153E+0	8.928E-10	
2.318E+2	2.194E+0	1.064E-9	
2.319E+2	2.234E+0	1.310E-9	
2.322E+2	2.274E+0	1.530E-9	
2.325E+2	2.314E+0	1.724E-9	
2.328E+2	2.355E+0	1.755E-9	
2.331E+2	2.395E+0	2.265E-9	
2.334E+2	2.435E+0	2.169E-9	
2.337E+2	2.475E+0	2.557E-9	
2.340E+2	2.516E+0	3.766E-9	
2.343E+2	2.556E+0	3.643E-9	
2.346E+2	2.596E+0	5.397E-9	
2.349E+2	2.636E+0	4.699E-9	
2.352E+2	2.677E+0	7.042E-9	
2.355E+2	2.717E+0	9.091E-9	
2.360E+2	2.757E+0	2.104E-8	
2.361E+2	2.797E+0	2.696E-8	
2.364E+2	2.838E+0	2.942E-8	
2.367E+2	2.878E+0	3.279E-8	
2.370E+2	2.918E+0	4.083E-8	
2.373E+2	2.958E+0	5.207E-8	
2.376E+2	2.999E+0	6.460E-8	
2.379E+2	3.039E+0	7.416E-8	
2.383E+2	3.079E+0	9.597E-8	
2.385E+2	3.119E+0	1.184E-7	
2.388E+2	3.160E+0	1.326E-7	
2.391E+2	3.200E+0	1.557E-7	
#Sweep: 005
2.394E+2	3.200E+0	2.076E-7	
2.397E+2	3.160E+0	2.207E-7	
2.401E+2	3.119E+0	1.803E-7	
2.403E+2	3.079E+0	1.897E-7	
2.406E+2	3.039E+0	1.542E-7	
2.409E+2	2.999E+0	1.750E-7	
2.412E+2	2.958E+0	1.747E-7	
2.415E+2	2.918E+0	1.393E-7	
2.418E+2	2.878E+0	1.903E-7	
2.422E+2	2.838E+0	1.672E-7	
2.424E+2	2.797E+0	1.930E-7	
2.427E+2	2.757E+0	1.361E-7	
2.430E+2	2.717E+0	1.309E-7	
2.433E+2	2.677E+0	1.445E-7	
2.436E+2	2.636E+0	1.195E-7	
2.439E+2	2.596E+0	1.128E-7	
2.445E+2	2.556E+0	1.059E-7	
2.451E+2	2.516E+0	1.141E-7	
2.454E+2	2.475E+0	1.131E-7	
2.457E+2	2.435E+0	1.045E-7	
2.462E+2	2.395E+0	8.918E-8	
2.463E+2	2.355E+0	8.071E-8	
2.466E+2	2.314E+0	7.186E-8	
2.469E+2	2.274E+0	6.624E-8	
2.472E+2	2.234E+0	6.980E-8	
2.475E+2	2.194E+0	6.469E-8	
2.478E+2	2.153E+0	5.630E-8	
2.481E+2	2.113E+0	5.208E-8	
2.484E+2	2.073E+0	5.349E-8	
2.487E+2	2.033E+0	5.038E-8	
2.490E+2	1.992E+0	4.481E-8	
2.493E+2	1.952E+0	4.546E-8	
2.496E+2	1.912E+0	4.224E-8	
2.499E+2	1.872E+0	4.167E-8	
2.502E+2	1.831E+0	3.433E-8	
2.505E+2	1.791E+0	3.212E-8	
2.508E+2	1.751E+0	2.969E-8	
2.511E+2	1.711E+0	2.748E-8	
2.514E+2	1.670E+0	2.647E-8	
2.517E+2	1.630E+0	2.611E-8	
2.520E+2	1.590E+0	2.348E-8	
2.523E+2	1.550E+0	2.032E-8	
2.526E+2	1.509E+0	1.589E-8	
2.529E+2	1.469E+0	1.316E-8	
2.532E+2	1.429E+0	1.329E-8	
2.535E+2	1.389E+0	1.458E-8	
2.538E+2	1.348E+0	1.050E-8	
2.543E+2	1.308E+0	7.081E-9	
2.544E+2	1.268E+0	6.443E-9	
2.547E+2	1.228E+0	7.127E-9	
2.550E+2	1.187E+0	6.518E-9	
2.553E+2	1.147E+0	5.828E-9	
2.556E+2	1.107E+0	6.311E-9	
2.559E+2	1.067E+0	5.221E-9	
2.562E+2	1.026E+0	4.110E-9	
2.565E+2	9.862E-1	4.276E-9	
2.568E+2	9.459E-1	3.944E-9	
2.571E+2	9.057E-1	3.675E-9	
2.574E+2	8.654E-1	3.204E-9	
2.577E+2	8.252E-1	2.765E-9	
2.580E+2	7.849E-1	2.860E-9	
2.583E+2	7.447E-1	2.232E-9	
2.586E+2	7.044E-1	2.057E-9	
2.589E+2	6.642E-1	1.726E-9	
2.592E+2	6.239E-1	1.151E-9	
2.595E+2	5.836E-1	1.026E-9	
2.606E+2	5.434E-1	7.651E-10	
2.613E+2	5.031E-1	7.055E-10	
2.616E+2	4.629E-1	5.879E-10	
2.619E+2	4.226E-1	3.884E-10	
2.622E+2	3.824E-1	1.787E-10	
2.625E+2	3.421E-1	1.081E-10	
2.634E+2	3.019E-1	3.144E-11	
2.637E+2	2.616E-1	6.579E-12	
2.640E+2	2.214E-1	-5.647E-12	
2.643E+2	1.811E-1	-1.436E-11	
2.646E+2	1.409E-1	-1.460E-11	
2.649E+2	1.006E-1	-2.164E-11	
2.652E+2	6.038E-2	-2.464E-11	
2.655E+2	2.013E-2	-2.832E-11	
2.658E+2	-2.013E-2	-2.942E-11	
2.661E+2	-6.038E-2	-3.172E-11	
2.664E+2	-1.006E-1	3.846E-12	
2.667E+2	-1.409E-1	-2.845E-11	
2.670E+2	-1.811E-1	-3.274E-11	
2.673E+2	-2.214E-1	-3.692E-11	
2.676E+2	-2.616E-1	-3.549E-11	
2.679E+2	-3.019E-1	-3.385E-11	
2.682E+2	-3.421E-1	-3.740E-11	
2.685E+2	-3.824E-1	-3.682E-11	
2.688E+2	-4.226E-1	-3.804E-11	
2.691E+2	-4.629E-1	-4.806E-11	
2.694E+2	-5.031E-1	-4.442E-11	
2.697E+2	-5.434E-1	-4.459E-11	
2.700E+2	-5.836E-1	-4.986E-11	
2.703E+2	-6.239E-1	-4.433E-11	
2.706E+2	-6.642E-1	-4.634E-11	
2.709E+2	-7.044E-1	-4.397E-11	
2.712E+2	-7.447E-1	-4.323E-11	
2.715E+2	-7.849E-1	-3.279E-11	
2.718E+2	-8.252E-1	-4.405E-11	
2.721E+2	-8.654E-1	-4.547E-11	
2.724E+2	-9.057E-1	-4.943E-11	
2.727E+2	-9.459E-1	-5.099E-11	
2.730E+2	-9.862E-1	-5.940E-11	
2.733E+2	-1.026E+0	-5.216E-11	
2.736E+2	-1.067E+0	-5.134E-11	
2.739E+2	-1.107E+0	-5.079E-11	
2.742E+2	-1.147E+0	-5.148E-11	
2.745E+2	-1.187E+0	-5.844E-11	
2.748E+2	-1.228E+0	-5.735E-11	
2.751E+2	-1.268E+0	-5.830E-11	
2.754E+2	-1.308E+0	-6.351E-11	
2.757E+2	-1.348E+0	-7.128E-11	
2.760E+2	-1.389E+0	-6.787E-11	
2.764E+2	-1.429E+0	-7.257E-11	
2.766E+2	-1.469E+0	-8.330E-11	
2.769E+2	-1.509E+0	-8.648E-11	
2.772E+2	-1.550E+0	-9.354E-11	
2.781E+2	-1.590E+0	-3.259E-10	
2.784E+2	-1.630E+0	-4.514E-10	
2.787E+2	-1.670E+0	-5.675E-10	
2.790E+2	-1.711E+0	-5.350E-10	
2.793E+2	-1.751E+0	-5.279E-10	
2.796E+2	-1.791E+0	-5.779E-10	
2.799E+2	-1.831E+0	-6.805E-10	
2.802E+2	-1.872E+0	-6.640E-10	
2.805E+2	-1.912E+0	-7.040E-10	
2.808E+2	-1.952E+0	-7.555E-10	
2.813E+2	-1.992E+0	-9.794E-10	
2.822E+2	-2.033E+0	-6.321E-10	
2.829E+2	-2.073E+0	-9.524E-10	
2.834E+2	-2.113E+0	-7.849E-10	
2.843E+2	-2.153E+0	-1.119E-9	
2.844E+2	-2.194E+0	-1.178E-9	
2.855E+2	-2.234E+0	-8.401E-10	
2.856E+2	-2.274E+0	-1.187E-9	
2.867E+2	-2.314E+0	-9.422E-10	
2.868E+2	-2.355E+0	-1.059E-9	
2.871E+2	-2.395E+0	-2.114E-9	
2.874E+2	-2.435E+0	-1.682E-9	
2.877E+2	-2.475E+0	-2.415E-9	
2.880E+2	-2.516E+0	-3.046E-9	
2.883E+2	-2.556E+0	-4.062E-9	
2.886E+2	-2.596E+0	-1.806E-9	
2.889E+2	-2.636E+0	-2.486E-9	
2.892E+2	-2.677E+0	-2.117E-9	
2.895E+2	-2.717E+0	-2.977E-9	
2.898E+2	-2.757E+0	-2.633E-9	
2.901E+2	-2.797E+0	-2.665E-9	
2.904E+2	-2.838E+0	-3.899E-9	
2.907E+2	-2.878E+0	-3.897E-9	
2.910E+2	-2.918E+0	-7.808E-9	
2.913E+2	-2.958E+0	-7.006E-9	
2.916E+2	-2.999E+0	-6.609E-9	
2.919E+2	-3.039E+0	-8.863E-9	
2.924E+2	-3.079E+0	-2.398E-8	
2.925E+2	-3.119E+0	-2.317E-8	
2.928E+2	-3.160E+0	-2.966E-8	
2.931E+2	-3.200E+0	-2.735E-8	
#Sweep: 006
2.934E+2	-3.200E+0	-2.716E-8	
2.937E+2	-3.160E+0	-3.380E-8	
2.940E+2	-3.119E+0	-2.305E-8	
2.943E+2	-3.079E+0	-2.032E-8	
2.946E+2	-3.039E+0	-2.291E-8	
2.949E+2	-2.999E+0	-2.367E-8	
2.952E+2	-2.958E+0	-2.013E-8	
2.955E+2	-2.918E+0	-1.848E-8	
2.958E+2	-2.878E+0	-1.675E-8	
2.961E+2	-2.838E+0	-1.618E-8	
2.964E+2	-2.797E+0	-1.255E-8	
2.967E+2	-2.757E+0	-1.098E-8	
2.970E+2	-2.717E+0	-1.068E-8	
2.975E+2	-2.677E+0	-6.677E-9	
2.976E+2	-2.636E+0	-6.975E-9	
2.979E+2	-2.596E+0	-5.391E-9	
2.982E+2	-2.556E+0	-4.812E-9	
2.985E+2	-2.516E+0	-3.761E-9	
2.988E+2	-2.475E+0	-3.729E-9	
2.991E+2	-2.435E+0	-4.989E-9	
2.994E+2	-2.395E+0	-3.928E-9	
2.997E+2	-2.355E+0	-3.376E-9	
3.000E+2	-2.314E+0	-2.897E-9	
3.003E+2	-2.274E+0	-2.802E-9	
3.006E+2	-2.234E+0	-2.394E-9	
3.009E+2	-2.194E+0	-1.729E-9	
3.012E+2	-2.153E+0	-1.485E-9	
3.015E+2	-2.113E+0	-1.400E-9	
3.018E+2	-2.073E+0	-1.359E-9	
3.021E+2	-2.033E+0	-1.285E-9	
3.024E+2	-1.992E+0	-1.078E-9	
3.035E+2	-1.952E+0	-9.041E-10	
3.042E+2	-1.912E+0	-9.628E-10	
3.045E+2	-1.872E+0	-6.502E-10	
3.048E+2	-1.831E+0	-5.300E-10	
3.051E+2	-1.791E+0	-8.960E-10	
3.054E+2	-1.751E+0	-6.752E-10	
3.057E+2	-1.711E+0	-2.618E-10	
3.060E+2	-1.670E+0	-2.367E-10	
3.063E+2	-1.630E+0	-3.547E-10	
3.066E+2	-1.590E+0	-2.495E-10	
3.069E+2	-1.550E+0	-1.380E-10	
3.072E+2	-1.509E+0	-1.018E-10	
3.081E+2	-1.469E+0	-3.126E-11	
3.084E+2	-1.429E+0	-1.582E-11	
3.087E+2	-1.389E+0	-8.174E-12	
3.090E+2	-1.348E+0	-4.213E-12	
3.093E+2	-1.308E+0	-4.213E-12	
3.096E+2	-1.268E+0	-5.579E-12	
3.099E+2	-1.228E+0	-2.710E-12	
3.102E+2	-1.187E+0	-2.437E-12	
3.105E+2	-1.147E+0	-9.347E-13	
3.108E+2	-1.107E+0	8.411E-13	
3.111E+2	-1.067E+0	1.798E-12	
3.114E+2	-1.026E+0	2.325E-11	
3.117E+2	-9.862E-1	8.082E-12	
3.120E+2	-9.459E-1	5.606E-12	
3.123E+2	-9.057E-1	6.306E-12	
3.126E+2	-8.654E-1	8.302E-12	
3.129E+2	-8.252E-1	8.165E-12	
3.132E+2	-7.849E-1	7.576E-12	
3.135E+2	-7.447E-1	1.006E-11	
3.138E+2	-7.044E-1	1.157E-11	
3.141E+2	-6.642E-1	1.283E-11	
3.144E+2	-6.239E-1	1.347E-11	
3.147E+2	-5.836E-1	1.606E-11	
3.150E+2	-5.434E-1	1.515E-11	
3.153E+2	-5.031E-1	1.502E-11	
3.156E+2	-4.629E-1	1.557E-11	
3.159E+2	-4.226E-1	1.666E-11	
3.162E+2	-3.824E-1	1.531E-11	
3.165E+2	-3.421E-1	4.633E-11	
3.168E+2	-3.019E-1	2.022E-11	
3.171E+2	-2.616E-1	1.846E-11	
3.174E+2	-2.214E-1	1.696E-11	
3.177E+2	-1.811E-1	1.814E-11	
3.180E+2	-1.409E-1	1.793E-11	
3.183E+2	-1.006E-1	1.761E-11	
3.186E+2	-6.038E-2	1.846E-11	
3.189E+2	-2.013E-2	1.969E-11	
3.192E+2	2.013E-2	2.101E-11	
3.195E+2	6.038E-2	1.974E-11	
3.198E+2	1.006E-1	1.890E-11	
3.201E+2	1.409E-1	2.005E-11	
3.204E+2	1.811E-1	1.841E-11	
3.207E+2	2.214E-1	2.023E-11	
3.210E+2	2.616E-1	1.960E-11	
3.213E+2	3.019E-1	2.013E-11	
3.216E+2	3.421E-1	3.069E-11	
3.219E+2	3.824E-1	2.228E-11	
3.222E+2	4.226E-1	1.987E-11	
3.225E+2	4.629E-1	2.141E-11	
3.228E+2	5.031E-1	2.035E-11	
3.231E+2	5.434E-1	2.198E-11	
3.234E+2	5.836E-1	2.934E-11	
3.237E+2	6.239E-1	2.281E-11	
3.240E+2	6.642E-1	2.213E-11	
3.243E+2	7.044E-1	2.217E-11	
3.246E+2	7.447E-1	2.174E-11	
3.249E+2	7.849E-1	2.394E-11	
3.252E+2	8.252E-1	2.253E-11	
3.255E+2	8.654E-1	2.406E-11	
3.258E+2	9.057E-1	2.234E-11	
3.261E+2	9.459E-1	2.524E-11	
3.264E+2	9.862E-1	6.002E-11	
3.267E+2	1.026E+0	3.124E-11	
3.270E+2	1.067E+0	2.806E-11	
3.273E+2	1.107E+0	2.667E-11	
3.276E+2	1.147E+0	2.641E-11	
3.279E+2	1.187E+0	-2.225E-11	
3.282E+2	1.228E+0	1.527E-11	
3.286E+2	1.268E+0	3.145E-11	
3.289E+2	1.308E+0	4.614E-11	
3.291E+2	1.348E+0	5.137E-11	
3.294E+2	1.389E+0	4.665E-11	
3.297E+2	1.429E+0	4.959E-11	
3.300E+2	1.469E+0	5.205E-11	
3.303E+2	1.509E+0	7.315E-11	
3.307E+2	1.550E+0	7.667E-11	
3.309E+2	1.590E+0	8.076E-11	
3.312E+2	1.630E+0	7.964E-11	
3.321E+2	1.670E+0	3.111E-10	
3.324E+2	1.711E+0	3.961E-10	
3.327E+2	1.751E+0	4.965E-10	
3.330E+2	1.791E+0	5.140E-10	
3.333E+2	1.831E+0	5.095E-10	
3.336E+2	1.872E+0	5.477E-10	
3.339E+2	1.912E+0	5.529E-10	
3.342E+2	1.952E+0	5.545E-10	
3.345E+2	1.992E+0	5.655E-10	
3.348E+2	2.033E+0	6.063E-10	
3.351E+2	2.073E+0	6.484E-10	
3.354E+2	2.113E+0	8.191E-10	
3.357E+2	2.153E+0	9.606E-10	
3.360E+2	2.194E+0	9.767E-10	
3.365E+2	2.234E+0	5.430E-10	
3.374E+2	2.274E+0	7.003E-10	
3.381E+2	2.314E+0	9.790E-10	
3.386E+2	2.355E+0	1.102E-9	
3.387E+2	2.395E+0	1.689E-9	
3.398E+2	2.435E+0	1.395E-9	
3.399E+2	2.475E+0	1.420E-9	
3.402E+2	2.516E+0	2.851E-9	
3.405E+2	2.556E+0	2.824E-9	
3.408E+2	2.596E+0	4.594E-9	
3.411E+2	2.636E+0	5.701E-9	
3.414E+2	2.677E+0	8.229E-9	
3.417E+2	2.717E+0	8.334E-9	
3.422E+2	2.757E+0	1.982E-8	
3.424E+2	2.797E+0	2.408E-8	
3.426E+2	2.838E+0	2.584E-8	
3.429E+2	2.878E+0	2.478E-8	
3.432E+2	2.918E+0	3.319E-8	
3.435E+2	2.958E+0	7.355E-8	
3.438E+2	2.999E+0	7.940E-8	
3.441E+2	3.039E+0	9.047E-8	
3.445E+2	3.079E+0	1.297E-7	
3.447E+2	3.119E+0	1.316E-7	
3.450E+2	3.160E+0	1.796E-7	
3.453E+2	3.200E+0	2.038E-7	
#Sweep: 007
3.456E+2	3.200E+0	2.568E-7	
3.459E+2	3.160E+0	2.895E-7	
3.462E+2	3.119E+0	2.368E-7	
3.465E+2	3.079E+0	2.280E-7	
3.468E+2	3.039E+0	2.171E-7	
3.471E+2	2.999E+0	2.303E-7	
3.474E+2	2.958E+0	2.244E-7	
3.477E+2	2.918E+0	2.039E-7	
3.480E+2	2.878E+0	1.743E-7	
3.483E+2	2.838E+0	1.795E-7	
3.486E+2	2.797E+0	1.432E-7	
3.489E+2	2.757E+0	1.167E-7	
3.492E+2	2.717E+0	1.853E-7	
3.495E+2	2.677E+0	1.840E-7	
3.498E+2	2.636E+0	1.775E-7	
3.501E+2	2.596E+0	1.505E-7	
3.504E+2	2.556E+0	1.644E-7	
3.507E+2	2.516E+0	1.602E-7	
3.510E+2	2.475E+0	1.384E-7	
3.513E+2	2.435E+0	1.205E-7	
3.516E+2	2.395E+0	1.220E-7	
3.519E+2	2.355E+0	1.132E-7	
3.522E+2	2.314E+0	1.034E-7	
3.525E+2	2.274E+0	1.058E-7	
3.528E+2	2.234E+0	1.037E-7	
3.533E+2	2.194E+0	9.218E-8	
3.534E+2	2.153E+0	9.054E-8	
3.537E+2	2.113E+0	8.066E-8	
3.540E+2	2.073E+0	8.200E-8	
3.543E+2	2.033E+0	7.819E-8	
3.546E+2	1.992E+0	7.459E-8	
3.549E+2	1.952E+0	6.877E-8	
3.552E+2	1.912E+0	5.629E-8	
3.555E+2	1.872E+0	5.328E-8	
3.558E+2	1.831E+0	5.027E-8	
3.561E+2	1.791E+0	4.765E-8	
3.564E+2	1.751E+0	4.468E-8	
3.567E+2	1.711E+0	3.889E-8	
3.570E+2	1.670E+0	4.017E-8	
3.573E+2	1.630E+0	4.129E-8	
3.576E+2	1.590E+0	4.143E-8	
3.579E+2	1.550E+0	3.439E-8	
3.582E+2	1.509E+0	3.189E-8	
3.585E+2	1.469E+0	3.299E-8	
3.588E+2	1.429E+0	2.774E-8	
3.591E+2	1.389E+0	2.665E-8	
3.594E+2	1.348E+0	2.772E-8	
3.600E+2	1.308E+0	1.928E-8	
3.603E+2	1.268E+0	1.979E-8	
3.606E+2	1.228E+0	1.712E-8	
3.609E+2	1.187E+0	1.737E-8	
3.612E+2	1.147E+0	1.535E-8	
3.615E+2	1.107E+0	3.010E-8	
3.618E+2	1.067E+0	2.160E-8	
3.621E+2	1.026E+0	1.907E-8	
3.624E+2	9.862E-1	1.510E-8	
3.627E+2	9.459E-1	1.557E-8	
3.630E+2	9.057E-1	1.352E-8	
3.633E+2	8.654E-1	1.208E-8	
3.636E+2	8.252E-1	1.119E-8	
3.641E+2	7.849E-1	6.518E-9	
3.642E+2	7.447E-1	6.419E-9	
3.645E+2	7.044E-1	6.536E-9	
3.648E+2	6.642E-1	5.465E-9	
3.651E+2	6.239E-1	4.978E-9	
3.654E+2	5.836E-1	4.886E-9	
3.657E+2	5.434E-1	3.501E-9	
3.660E+2	5.031E-1	2.848E-9	
3.663E+2	4.629E-1	2.619E-9	
3.666E+2	4.226E-1	2.095E-9	
3.669E+2	3.824E-1	1.577E-9	
3.672E+2	3.421E-1	1.296E-9	
3.675E+2	3.019E-1	1.131E-9	
3.678E+2	2.616E-1	1.045E-9	
3.687E+2	2.214E-1	7.721E-10	
3.690E+2	1.811E-1	5.350E-10	
3.693E+2	1.409E-1	4.288E-10	
3.696E+2	1.006E-1	2.861E-10	
3.699E+2	6.038E-2	1.065E-10	
3.708E+2	2.013E-2	-2.304E-12	
3.711E+2	-2.013E-2	-3.659E-11	
3.714E+2	-6.038E-2	-7.210E-11	
3.723E+2	-1.006E-1	-3.119E-10	
3.726E+2	-1.409E-1	-5.160E-10	
3.729E+2	-1.811E-1	-7.299E-10	
3.732E+2	-2.214E-1	-8.491E-10	
3.735E+2	-2.616E-1	-7.103E-10	
3.740E+2	-3.019E-1	-8.224E-10	
3.749E+2	-3.421E-1	-9.838E-10	
3.758E+2	-3.824E-1	-7.800E-10	
3.767E+2	-4.226E-1	-1.178E-9	
3.768E+2	-4.629E-1	-1.309E-9	
3.771E+2	-5.031E-1	-1.481E-9	
3.774E+2	-5.434E-1	-1.342E-9	
3.777E+2	-5.836E-1	-1.544E-9	
3.780E+2	-6.239E-1	-1.582E-9	
3.783E+2	-6.642E-1	-1.874E-9	
3.786E+2	-7.044E-1	-1.952E-9	
3.795E+2	-7.447E-1	-2.341E-10	
3.798E+2	-7.849E-1	-3.747E-10	
3.801E+2	-8.252E-1	-4.081E-10	
3.804E+2	-8.654E-1	-5.106E-10	
3.807E+2	-9.057E-1	-4.604E-10	
3.810E+2	-9.459E-1	-5.108E-10	
3.813E+2	-9.862E-1	-4.846E-10	
3.816E+2	-1.026E+0	-4.530E-10	
3.819E+2	-1.067E+0	-4.339E-10	
3.822E+2	-1.107E+0	-4.602E-10	
3.825E+2	-1.147E+0	-4.937E-10	
3.828E+2	-1.187E+0	-5.203E-10	
3.831E+2	-1.228E+0	-4.949E-10	
3.834E+2	-1.268E+0	-6.170E-10	
3.837E+2	-1.308E+0	-8.073E-10	
3.840E+2	-1.348E+0	-9.871E-10	
3.845E+2	-1.389E+0	-7.583E-10	
3.853E+2	-1.429E+0	-5.056E-10	
3.855E+2	-1.469E+0	-5.034E-10	
3.858E+2	-1.509E+0	-6.468E-10	
3.861E+2	-1.550E+0	-7.279E-10	
3.864E+2	-1.590E+0	-7.282E-10	
3.867E+2	-1.630E+0	-5.450E-10	
3.870E+2	-1.670E+0	-4.792E-10	
3.873E+2	-1.711E+0	-4.796E-10	
3.876E+2	-1.751E+0	-4.809E-10	
3.879E+2	-1.791E+0	-5.274E-10	
3.882E+2	-1.831E+0	-6.016E-10	
3.885E+2	-1.872E+0	-5.837E-10	
3.888E+2	-1.912E+0	-6.323E-10	
3.891E+2	-1.952E+0	-6.477E-10	
3.894E+2	-1.992E+0	-7.542E-10	
3.899E+2	-2.033E+0	-1.785E-9	
3.900E+2	-2.073E+0	-2.094E-9	
3.903E+2	-2.113E+0	-2.044E-9	
3.912E+2	-2.153E+0	-8.833E-10	
3.917E+2	-2.194E+0	-8.212E-10	
3.926E+2	-2.234E+0	-8.396E-10	
3.935E+2	-2.274E+0	-7.521E-10	
3.945E+2	-2.314E+0	-9.837E-10	
3.950E+2	-2.355E+0	-8.928E-10	
3.959E+2	-2.395E+0	-1.173E-9	
3.960E+2	-2.435E+0	-1.299E-9	
3.963E+2	-2.475E+0	-1.445E-9	
3.966E+2	-2.516E+0	-1.518E-9	
3.969E+2	-2.556E+0	-1.372E-9	
3.972E+2	-2.596E+0	-1.250E-9	
3.975E+2	-2.636E+0	-1.522E-9	
3.978E+2	-2.677E+0	-1.669E-9	
3.981E+2	-2.717E+0	-3.873E-9	
3.984E+2	-2.757E+0	-3.890E-9	
3.987E+2	-2.797E+0	-5.833E-9	
3.990E+2	-2.838E+0	-6.823E-9	
3.993E+2	-2.878E+0	-7.442E-9	
3.996E+2	-2.918E+0	-6.136E-9	
3.999E+2	-2.958E+0	-5.688E-9	
4.002E+2	-2.999E+0	-8.368E-9	
4.007E+2	-3.039E+0	-1.591E-8	
4.008E+2	-3.079E+0	-1.346E-8	
4.011E+2	-3.119E+0	-1.801E-8	
4.014E+2	-3.160E+0	-1.579E-8	
4.017E+2	-3.200E+0	-2.132E-8	
#Sweep: 008
4.020E+2	-3.200E+0	-2.576E-8	
4.023E+2	-3.160E+0	-2.645E-8	
4.026E+2	-3.119E+0	-2.171E-8	
4.029E+2	-3.079E+0	-1.299E-8	
4.032E+2	-3.039E+0	-1.597E-8	
4.035E+2	-2.999E+0	-1.494E-8	
4.038E+2	-2.958E+0	-1.160E-8	
4.043E+2	-2.918E+0	-7.356E-9	
4.044E+2	-2.878E+0	-6.573E-9	
4.047E+2	-2.838E+0	-6.112E-9	
4.050E+2	-2.797E+0	-4.949E-9	
4.053E+2	-2.757E+0	-4.757E-9	
4.056E+2	-2.717E+0	-4.913E-9	
4.059E+2	-2.677E+0	-4.097E-9	
4.062E+2	-2.636E+0	-4.098E-9	
