Time [S]	Voltage [V]	Current [A]	
1.943E+2	-1.308E+0	-2.530E-10	
1.946E+2	-1.268E+0	-1.624E-10	
1.949E+2	-1.228E+0	-1.592E-10	
1.952E+2	-1.187E+0	-1.322E-10	
1.955E+2	-1.147E+0	-1.134E-10	
1.965E+2	-1.107E+0	-3.431E-11	
1.967E+2	-1.067E+0	-1.039E-11	
1.970E+2	-1.026E+0	-8.644E-12	
1.973E+2	-9.862E-1	-5.848E-12	
1.976E+2	-9.459E-1	-4.136E-12	
1.979E+2	-9.057E-1	-3.665E-12	
1.982E+2	-8.654E-1	-5.203E-13	
1.985E+2	-8.252E-1	7.132E-12	
1.988E+2	-7.849E-1	7.824E-12	
1.991E+2	-7.447E-1	6.306E-12	
1.994E+2	-7.044E-1	1.040E-11	
1.997E+2	-6.642E-1	1.040E-11	
2.000E+2	-6.239E-1	1.190E-11	
2.003E+2	-5.836E-1	1.109E-11	
2.006E+2	-5.434E-1	-6.948E-12	
2.009E+2	-5.031E-1	1.368E-11	
2.012E+2	-4.629E-1	2.188E-11	
2.015E+2	-4.226E-1	1.532E-11	
2.018E+2	-3.824E-1	1.477E-11	
2.021E+2	-3.421E-1	1.874E-11	
2.024E+2	-3.019E-1	2.461E-11	
2.027E+2	-2.616E-1	1.751E-11	
2.030E+2	-2.214E-1	1.778E-11	
2.033E+2	-1.811E-1	1.532E-11	
2.036E+2	-1.409E-1	1.669E-11	
2.039E+2	-1.006E-1	1.559E-11	
2.042E+2	-6.038E-2	1.600E-11	
2.045E+2	-2.013E-2	1.669E-11	
2.048E+2	2.013E-2	2.215E-11	
2.051E+2	6.038E-2	2.242E-11	
2.054E+2	1.006E-1	-3.741E-11	
2.057E+2	1.409E-1	-8.041E-12	
2.060E+2	1.811E-1	1.601E-11	
2.063E+2	2.214E-1	1.915E-11	
2.066E+2	2.616E-1	1.901E-11	
2.069E+2	3.019E-1	1.655E-11	
2.072E+2	3.421E-1	1.764E-11	
2.075E+2	3.824E-1	1.792E-11	
2.078E+2	4.226E-1	1.764E-11	
2.081E+2	4.629E-1	1.792E-11	
2.084E+2	5.031E-1	1.874E-11	
2.087E+2	5.434E-1	1.875E-11	
2.090E+2	5.836E-1	1.997E-11	
2.093E+2	6.239E-1	-5.667E-11	
2.096E+2	6.642E-1	8.899E-12	
2.099E+2	7.044E-1	1.710E-11	
2.102E+2	7.447E-1	2.106E-11	
2.105E+2	7.849E-1	2.065E-11	
2.108E+2	8.252E-1	2.188E-11	
2.111E+2	8.654E-1	2.256E-11	
2.114E+2	9.057E-1	2.871E-11	
2.117E+2	9.459E-1	2.461E-11	
2.120E+2	9.862E-1	2.516E-11	
2.123E+2	1.026E+0	2.767E-11	
2.126E+2	1.067E+0	3.359E-11	
2.129E+2	1.107E+0	3.048E-11	
2.132E+2	1.147E+0	3.144E-11	
2.135E+2	1.187E+0	3.366E-11	
2.138E+2	1.228E+0	3.761E-11	
2.141E+2	1.268E+0	3.849E-11	
2.144E+2	1.308E+0	4.474E-11	
2.147E+2	1.348E+0	4.950E-11	
2.150E+2	1.389E+0	5.123E-11	
2.153E+2	1.429E+0	4.991E-11	
2.156E+2	1.469E+0	5.823E-11	
2.159E+2	1.509E+0	6.273E-11	
2.162E+2	1.550E+0	7.093E-11	
2.165E+2	1.590E+0	7.870E-11	
2.168E+2	1.630E+0	7.667E-11	
2.171E+2	1.670E+0	8.254E-11	
2.174E+2	1.711E+0	9.637E-11	
2.183E+2	1.751E+0	9.003E-10	
2.187E+2	1.791E+0	6.133E-10	
2.195E+2	1.831E+0	8.231E-10	
2.199E+2	1.872E+0	5.168E-10	
2.208E+2	1.912E+0	6.624E-10	
2.218E+2	1.952E+0	8.451E-10	
2.219E+2	1.992E+0	1.262E-9	
2.222E+2	2.033E+0	1.744E-9	
2.225E+2	2.073E+0	1.753E-9	
2.228E+2	2.113E+0	2.182E-9	
2.231E+2	2.153E+0	2.169E-9	
2.234E+2	2.194E+0	2.583E-9	
2.237E+2	2.234E+0	4.089E-9	
2.240E+2	2.274E+0	4.631E-9	
2.243E+2	2.314E+0	7.420E-9	
2.246E+2	2.355E+0	8.260E-9	
2.249E+2	2.395E+0	9.882E-9	
2.253E+2	2.435E+0	2.246E-8	
2.255E+2	2.475E+0	2.573E-8	
2.258E+2	2.516E+0	2.780E-8	
2.262E+2	2.556E+0	3.251E-8	
2.266E+2	2.596E+0	3.708E-8	
2.267E+2	2.636E+0	3.932E-8	
2.270E+2	2.677E+0	5.161E-8	
2.273E+2	2.717E+0	5.305E-8	
2.276E+2	2.757E+0	7.079E-8	
2.280E+2	2.797E+0	9.395E-8	
2.282E+2	2.838E+0	1.224E-7	
2.285E+2	2.878E+0	1.469E-7	
2.288E+2	2.918E+0	1.683E-7	
2.291E+2	2.958E+0	2.587E-7	
2.294E+2	2.999E+0	2.564E-7	
2.297E+2	3.039E+0	4.648E-7	
2.300E+2	3.079E+0	3.693E-7	
2.303E+2	3.119E+0	4.412E-7	
2.306E+2	3.160E+0	7.654E-7	
2.309E+2	3.200E+0	6.049E-7	
#Sweep: 005
2.312E+2	3.200E+0	6.631E-7	
2.315E+2	3.160E+0	6.210E-7	
2.318E+2	3.119E+0	9.485E-7	
2.321E+2	3.079E+0	5.805E-7	
2.324E+2	3.039E+0	5.649E-7	
2.327E+2	2.999E+0	4.511E-7	
2.330E+2	2.958E+0	7.262E-7	
2.333E+2	2.918E+0	3.470E-7	
2.336E+2	2.878E+0	3.786E-7	
2.339E+2	2.838E+0	3.053E-7	
2.342E+2	2.797E+0	2.842E-7	
2.345E+2	2.757E+0	2.636E-7	
2.348E+2	2.717E+0	2.495E-7	
2.351E+2	2.677E+0	2.356E-7	
2.354E+2	2.636E+0	2.294E-7	
2.357E+2	2.596E+0	2.225E-7	
2.360E+2	2.556E+0	1.996E-7	
2.363E+2	2.516E+0	1.870E-7	
2.366E+2	2.475E+0	1.771E-7	
2.369E+2	2.435E+0	1.639E-7	
2.372E+2	2.395E+0	1.537E-7	
2.375E+2	2.355E+0	1.410E-7	
2.378E+2	2.314E+0	1.326E-7	
2.381E+2	2.274E+0	1.219E-7	
2.384E+2	2.234E+0	1.112E-7	
2.387E+2	2.194E+0	1.005E-7	
2.391E+2	2.153E+0	9.724E-8	
2.393E+2	2.113E+0	9.213E-8	
2.396E+2	2.073E+0	8.349E-8	
2.399E+2	2.033E+0	7.187E-8	
2.402E+2	1.992E+0	6.596E-8	
2.405E+2	1.952E+0	5.994E-8	
2.408E+2	1.912E+0	5.504E-8	
2.411E+2	1.872E+0	5.131E-8	
2.414E+2	1.831E+0	4.724E-8	
2.417E+2	1.791E+0	4.538E-8	
2.420E+2	1.751E+0	4.147E-8	
2.423E+2	1.711E+0	3.731E-8	
2.426E+2	1.670E+0	3.484E-8	
2.429E+2	1.630E+0	3.228E-8	
2.432E+2	1.590E+0	3.025E-8	
2.435E+2	1.550E+0	2.798E-8	
2.438E+2	1.509E+0	2.439E-8	
2.441E+2	1.469E+0	2.276E-8	
2.444E+2	1.429E+0	2.044E-8	
2.447E+2	1.389E+0	1.862E-8	
2.450E+2	1.348E+0	1.732E-8	
2.453E+2	1.308E+0	1.555E-8	
2.456E+2	1.268E+0	1.461E-8	
2.459E+2	1.228E+0	1.322E-8	
2.462E+2	1.187E+0	1.246E-8	
2.465E+2	1.147E+0	1.088E-8	
2.469E+2	1.107E+0	6.708E-9	
2.471E+2	1.067E+0	6.199E-9	
2.475E+2	1.026E+0	5.866E-9	
2.477E+2	9.862E-1	5.190E-9	
2.480E+2	9.459E-1	4.843E-9	
2.483E+2	9.057E-1	3.483E-9	
2.486E+2	8.654E-1	3.167E-9	
2.489E+2	8.252E-1	2.670E-9	
2.492E+2	7.849E-1	2.312E-9	
2.495E+2	7.447E-1	1.969E-9	
2.498E+2	7.044E-1	1.814E-9	
2.501E+2	6.642E-1	1.669E-9	
2.504E+2	6.239E-1	1.453E-9	
2.507E+2	5.836E-1	1.251E-9	
2.510E+2	5.434E-1	1.263E-9	
2.521E+2	5.031E-1	9.764E-10	
2.529E+2	4.629E-1	7.310E-10	
2.537E+2	4.226E-1	5.981E-10	
2.540E+2	3.824E-1	4.600E-10	
2.543E+2	3.421E-1	3.496E-10	
2.546E+2	3.019E-1	2.698E-10	
2.549E+2	2.616E-1	1.699E-10	
2.552E+2	2.214E-1	1.048E-10	
2.561E+2	1.811E-1	1.368E-11	
2.564E+2	1.409E-1	-8.174E-12	
2.567E+2	1.006E-1	-1.644E-11	
2.570E+2	6.038E-2	-2.227E-11	
2.573E+2	2.013E-2	-2.648E-11	
2.576E+2	-2.013E-2	-2.862E-11	
2.579E+2	-6.038E-2	-3.302E-11	
2.582E+2	-1.006E-1	-3.767E-11	
2.585E+2	-1.409E-1	-4.107E-11	
2.588E+2	-1.811E-1	-4.617E-11	
2.591E+2	-2.214E-1	-5.179E-11	
2.594E+2	-2.616E-1	-6.110E-11	
2.597E+2	-3.019E-1	-6.752E-11	
2.600E+2	-3.421E-1	-7.791E-11	
2.603E+2	-3.824E-1	-9.136E-11	
2.606E+2	-4.226E-1	-9.588E-11	
2.615E+2	-4.629E-1	-2.565E-10	
2.618E+2	-5.031E-1	-3.102E-10	
2.621E+2	-5.434E-1	-4.311E-10	
2.624E+2	-5.836E-1	-4.189E-10	
2.627E+2	-6.239E-1	-3.573E-10	
2.630E+2	-6.642E-1	-3.354E-10	
2.633E+2	-7.044E-1	-3.704E-10	
2.636E+2	-7.447E-1	-3.906E-10	
2.639E+2	-7.849E-1	-4.476E-10	
2.642E+2	-8.252E-1	-4.572E-10	
2.645E+2	-8.654E-1	-4.810E-10	
2.648E+2	-9.057E-1	-4.810E-10	
2.651E+2	-9.459E-1	-5.239E-10	
2.654E+2	-9.862E-1	-5.819E-10	
2.657E+2	-1.026E+0	-6.852E-10	
2.660E+2	-1.067E+0	-7.244E-10	
2.663E+2	-1.107E+0	-7.048E-10	
2.666E+2	-1.147E+0	-7.330E-10	
2.669E+2	-1.187E+0	-7.883E-10	
2.672E+2	-1.228E+0	-8.713E-10	
2.677E+2	-1.268E+0	-6.856E-10	
2.685E+2	-1.308E+0	-5.543E-10	
2.693E+2	-1.348E+0	-6.605E-10	
2.697E+2	-1.389E+0	-5.478E-10	
2.705E+2	-1.429E+0	-7.968E-10	
2.708E+2	-1.469E+0	-9.957E-10	
2.711E+2	-1.509E+0	-9.684E-10	
2.716E+2	-1.550E+0	-2.465E-9	
2.728E+2	-1.590E+0	-8.389E-10	
2.736E+2	-1.630E+0	-8.716E-10	
2.746E+2	-1.670E+0	-9.880E-10	
2.757E+2	-1.711E+0	-8.442E-10	
2.766E+2	-1.751E+0	-9.218E-10	
2.778E+2	-1.791E+0	-9.815E-10	
2.780E+2	-1.831E+0	-1.097E-9	
2.783E+2	-1.872E+0	-1.114E-9	
2.786E+2	-1.912E+0	-1.165E-9	
2.789E+2	-1.952E+0	-1.293E-9	
2.792E+2	-1.992E+0	-1.387E-9	
2.795E+2	-2.033E+0	-2.097E-9	
2.798E+2	-2.073E+0	-1.681E-9	
2.801E+2	-2.113E+0	-1.716E-9	
2.804E+2	-2.153E+0	-1.916E-9	
2.807E+2	-2.194E+0	-1.919E-9	
2.810E+2	-2.234E+0	-2.226E-9	
2.813E+2	-2.274E+0	-2.479E-9	
2.816E+2	-2.314E+0	-2.316E-9	
2.819E+2	-2.355E+0	-2.712E-9	
2.822E+2	-2.395E+0	-2.783E-9	
2.825E+2	-2.435E+0	-3.156E-9	
2.828E+2	-2.475E+0	-3.466E-9	
2.831E+2	-2.516E+0	-3.298E-9	
2.834E+2	-2.556E+0	-3.570E-9	
2.837E+2	-2.596E+0	-3.772E-9	
2.840E+2	-2.636E+0	-5.353E-9	
2.843E+2	-2.677E+0	-5.441E-9	
2.846E+2	-2.717E+0	-6.329E-9	
2.849E+2	-2.757E+0	-7.236E-9	
2.852E+2	-2.797E+0	-7.754E-9	
2.857E+2	-2.838E+0	-1.786E-8	
2.858E+2	-2.878E+0	-1.791E-8	
2.861E+2	-2.918E+0	-1.902E-8	
2.864E+2	-2.958E+0	-2.031E-8	
2.867E+2	-2.999E+0	-2.623E-8	
2.870E+2	-3.039E+0	-2.470E-8	
2.873E+2	-3.079E+0	-3.138E-8	
2.876E+2	-3.119E+0	-3.125E-8	
2.879E+2	-3.160E+0	-3.276E-8	
2.882E+2	-3.200E+0	-4.650E-8	
#Sweep: 006
2.885E+2	-3.200E+0	-5.240E-8	
2.888E+2	-3.160E+0	-3.347E-8	
2.891E+2	-3.119E+0	-3.367E-8	
2.894E+2	-3.079E+0	-2.706E-8	
2.897E+2	-3.039E+0	-3.208E-8	
2.900E+2	-2.999E+0	-2.677E-8	
2.903E+2	-2.958E+0	-2.655E-8	
2.906E+2	-2.918E+0	-1.926E-8	
2.909E+2	-2.878E+0	-2.295E-8	
2.912E+2	-2.838E+0	-1.955E-8	
2.915E+2	-2.797E+0	-1.615E-8	
2.918E+2	-2.757E+0	-1.808E-8	
2.921E+2	-2.717E+0	-1.748E-8	
2.924E+2	-2.677E+0	-2.233E-8	
2.927E+2	-2.636E+0	-1.577E-8	
2.930E+2	-2.596E+0	-1.321E-8	
2.933E+2	-2.556E+0	-1.074E-8	
2.937E+2	-2.516E+0	-5.693E-9	
2.939E+2	-2.475E+0	-5.091E-9	
2.942E+2	-2.435E+0	-4.078E-9	
2.945E+2	-2.395E+0	-3.195E-9	
2.948E+2	-2.355E+0	-2.792E-9	
2.951E+2	-2.314E+0	-1.885E-9	
2.954E+2	-2.274E+0	-2.099E-9	
2.957E+2	-2.234E+0	-1.943E-9	
2.960E+2	-2.194E+0	-1.842E-9	
2.963E+2	-2.153E+0	-1.571E-9	
2.966E+2	-2.113E+0	-1.560E-9	
2.969E+2	-2.073E+0	-1.552E-9	
2.972E+2	-2.033E+0	-1.247E-9	
2.975E+2	-1.992E+0	-1.157E-9	
2.978E+2	-1.952E+0	-1.057E-9	
2.989E+2	-1.912E+0	-1.025E-9	
3.000E+2	-1.872E+0	-1.013E-9	
3.009E+2	-1.831E+0	-9.368E-10	
3.018E+2	-1.791E+0	-8.671E-10	
3.026E+2	-1.751E+0	-7.713E-10	
3.029E+2	-1.711E+0	-5.714E-10	
3.032E+2	-1.670E+0	-5.754E-10	
3.035E+2	-1.630E+0	-4.237E-10	
3.038E+2	-1.590E+0	-3.537E-10	
3.041E+2	-1.550E+0	-3.706E-10	
3.044E+2	-1.509E+0	-3.528E-10	
3.047E+2	-1.469E+0	-3.151E-10	
3.050E+2	-1.429E+0	-3.622E-10	
3.053E+2	-1.389E+0	-3.612E-10	
3.056E+2	-1.348E+0	-2.113E-10	
3.059E+2	-1.308E+0	-2.111E-10	
3.062E+2	-1.268E+0	-1.689E-10	
3.065E+2	-1.228E+0	-1.415E-10	
3.068E+2	-1.187E+0	-1.029E-10	
3.077E+2	-1.147E+0	-4.696E-11	
3.080E+2	-1.107E+0	-2.279E-11	
3.083E+2	-1.067E+0	-8.993E-12	
3.086E+2	-1.026E+0	-1.050E-11	
3.089E+2	-9.862E-1	-5.852E-12	
3.092E+2	-9.459E-1	-3.120E-12	
3.095E+2	-9.057E-1	-2.164E-12	
3.098E+2	-8.654E-1	3.027E-12	
3.101E+2	-8.252E-1	3.847E-12	
3.104E+2	-7.849E-1	6.455E-12	
3.107E+2	-7.447E-1	7.399E-12	
3.110E+2	-7.044E-1	8.719E-12	
3.113E+2	-6.642E-1	9.923E-12	
3.116E+2	-6.239E-1	1.314E-11	
3.119E+2	-5.836E-1	1.204E-11	
3.122E+2	-5.434E-1	1.382E-11	
3.125E+2	-5.031E-1	1.232E-11	
3.128E+2	-4.629E-1	1.456E-11	
3.131E+2	-4.226E-1	1.327E-11	
3.134E+2	-3.824E-1	1.386E-11	
3.137E+2	-3.421E-1	1.409E-11	
3.140E+2	-3.019E-1	1.628E-11	
3.143E+2	-2.616E-1	1.604E-11	
3.146E+2	-2.214E-1	1.820E-11	
3.149E+2	-1.811E-1	1.601E-11	
3.152E+2	-1.409E-1	1.703E-11	
3.155E+2	-1.006E-1	1.868E-11	
3.158E+2	-6.038E-2	1.871E-11	
3.161E+2	-2.013E-2	1.636E-11	
3.164E+2	2.013E-2	1.842E-11	
3.167E+2	6.038E-2	1.837E-11	
3.170E+2	1.006E-1	1.886E-11	
3.173E+2	1.409E-1	1.828E-11	
3.176E+2	1.811E-1	2.084E-11	
3.179E+2	2.214E-1	1.655E-11	
3.182E+2	2.616E-1	1.970E-11	
3.185E+2	3.019E-1	2.068E-11	
3.188E+2	3.421E-1	1.983E-11	
3.191E+2	3.824E-1	2.355E-11	
3.194E+2	4.226E-1	1.983E-11	
3.197E+2	4.629E-1	2.382E-11	
3.200E+2	5.031E-1	2.079E-11	
3.203E+2	5.434E-1	1.984E-11	
3.206E+2	5.836E-1	-1.706E-11	
3.209E+2	6.239E-1	1.534E-11	
3.212E+2	6.642E-1	1.901E-11	
3.215E+2	7.044E-1	2.110E-11	
3.218E+2	7.447E-1	2.065E-11	
3.221E+2	7.849E-1	2.183E-11	
3.224E+2	8.252E-1	2.201E-11	
3.227E+2	8.654E-1	2.120E-11	
3.230E+2	9.057E-1	2.393E-11	
3.233E+2	9.459E-1	2.350E-11	
3.236E+2	9.862E-1	3.062E-11	
3.239E+2	1.026E+0	2.502E-11	
3.242E+2	1.067E+0	2.529E-11	
3.245E+2	1.107E+0	2.603E-11	
3.248E+2	1.147E+0	2.778E-11	
3.251E+2	1.187E+0	2.611E-11	
3.254E+2	1.228E+0	1.095E-11	
3.257E+2	1.268E+0	9.719E-12	
3.260E+2	1.308E+0	2.756E-11	
3.263E+2	1.348E+0	2.940E-11	
3.266E+2	1.389E+0	6.860E-11	
3.269E+2	1.429E+0	4.852E-11	
3.272E+2	1.469E+0	9.743E-11	
3.275E+2	1.509E+0	7.994E-11	
3.278E+2	1.550E+0	6.860E-11	
3.281E+2	1.590E+0	7.086E-11	
3.284E+2	1.630E+0	7.380E-11	
3.287E+2	1.670E+0	7.817E-11	
3.290E+2	1.711E+0	9.169E-11	
3.293E+2	1.751E+0	8.910E-11	
3.296E+2	1.791E+0	9.579E-11	
3.305E+2	1.831E+0	4.041E-10	
3.308E+2	1.872E+0	7.914E-10	
3.311E+2	1.912E+0	9.768E-10	
3.315E+2	1.952E+0	6.000E-10	
3.325E+2	1.992E+0	6.244E-10	
3.333E+2	2.033E+0	7.976E-10	
3.343E+2	2.073E+0	8.465E-10	
3.351E+2	2.113E+0	1.009E-9	
3.353E+2	2.153E+0	1.064E-9	
3.356E+2	2.194E+0	3.082E-9	
3.359E+2	2.234E+0	1.932E-9	
3.362E+2	2.274E+0	1.591E-9	
3.365E+2	2.314E+0	4.333E-9	
3.376E+2	2.355E+0	5.083E-9	
3.377E+2	2.395E+0	4.162E-9	
3.380E+2	2.435E+0	5.480E-9	
3.383E+2	2.475E+0	6.837E-9	
3.386E+2	2.516E+0	7.443E-9	
3.389E+2	2.556E+0	7.187E-9	
3.392E+2	2.596E+0	5.417E-9	
3.397E+2	2.636E+0	1.968E-8	
3.398E+2	2.677E+0	2.210E-8	
3.401E+2	2.717E+0	3.305E-8	
3.404E+2	2.757E+0	3.859E-8	
3.407E+2	2.797E+0	4.729E-8	
3.410E+2	2.838E+0	7.975E-8	
3.414E+2	2.878E+0	9.753E-8	
3.416E+2	2.918E+0	1.208E-7	
3.419E+2	2.958E+0	1.308E-7	
3.422E+2	2.999E+0	1.784E-7	
3.425E+2	3.039E+0	3.159E-7	
3.428E+2	3.079E+0	2.930E-7	
3.431E+2	3.119E+0	4.351E-7	
3.434E+2	3.160E+0	4.186E-7	
3.437E+2	3.200E+0	5.701E-7	
#Sweep: 007
3.440E+2	3.200E+0	5.918E-7	
3.443E+2	3.160E+0	5.062E-7	
3.446E+2	3.119E+0	5.840E-7	
3.449E+2	3.079E+0	4.514E-7	
3.452E+2	3.039E+0	4.062E-7	
3.455E+2	2.999E+0	4.203E-7	
3.458E+2	2.958E+0	4.292E-7	
3.461E+2	2.918E+0	4.900E-7	
3.464E+2	2.878E+0	4.457E-7	
3.467E+2	2.838E+0	3.896E-7	
3.470E+2	2.797E+0	3.533E-7	
3.473E+2	2.757E+0	3.310E-7	
3.476E+2	2.717E+0	3.235E-7	
3.479E+2	2.677E+0	2.711E-7	
3.482E+2	2.636E+0	2.458E-7	
3.485E+2	2.596E+0	2.244E-7	
3.488E+2	2.556E+0	2.010E-7	
3.491E+2	2.516E+0	1.839E-7	
3.494E+2	2.475E+0	1.743E-7	
3.497E+2	2.435E+0	1.607E-7	
3.500E+2	2.395E+0	1.383E-7	
3.503E+2	2.355E+0	1.368E-7	
3.506E+2	2.314E+0	1.175E-7	
3.509E+2	2.274E+0	1.057E-7	
3.515E+2	2.234E+0	9.947E-8	
3.520E+2	2.194E+0	9.338E-8	
3.524E+2	2.153E+0	8.770E-8	
3.527E+2	2.113E+0	7.545E-8	
3.530E+2	2.073E+0	6.974E-8	
3.534E+2	2.033E+0	6.733E-8	
3.537E+2	1.992E+0	6.381E-8	
3.539E+2	1.952E+0	5.787E-8	
3.542E+2	1.912E+0	5.360E-8	
3.545E+2	1.872E+0	5.097E-8	
3.548E+2	1.831E+0	4.519E-8	
3.551E+2	1.791E+0	4.330E-8	
3.554E+2	1.751E+0	4.086E-8	
3.557E+2	1.711E+0	3.675E-8	
3.560E+2	1.670E+0	3.441E-8	
3.563E+2	1.630E+0	3.019E-8	
3.566E+2	1.590E+0	2.795E-8	
3.569E+2	1.550E+0	2.457E-8	
3.572E+2	1.509E+0	2.233E-8	
3.575E+2	1.469E+0	2.063E-8	
3.578E+2	1.429E+0	1.925E-8	
3.581E+2	1.389E+0	1.723E-8	
3.584E+2	1.348E+0	1.576E-8	
3.587E+2	1.308E+0	1.381E-8	
3.590E+2	1.268E+0	1.324E-8	
3.593E+2	1.228E+0	1.196E-8	
3.596E+2	1.187E+0	1.064E-8	
3.599E+2	1.147E+0	1.060E-8	
3.603E+2	1.107E+0	6.423E-9	
3.605E+2	1.067E+0	5.653E-9	
3.608E+2	1.026E+0	4.962E-9	
3.611E+2	9.862E-1	4.249E-9	
3.614E+2	9.459E-1	3.881E-9	
3.617E+2	9.057E-1	3.704E-9	
3.620E+2	8.654E-1	3.198E-9	
3.623E+2	8.252E-1	2.803E-9	
3.626E+2	7.849E-1	2.550E-9	
3.629E+2	7.447E-1	2.091E-9	
3.632E+2	7.044E-1	1.927E-9	
3.635E+2	6.642E-1	1.602E-9	
3.638E+2	6.239E-1	1.454E-9	
3.641E+2	5.836E-1	1.230E-9	
3.651E+2	5.434E-1	7.868E-10	
3.660E+2	5.031E-1	5.509E-10	
3.668E+2	4.629E-1	7.758E-10	
3.671E+2	4.226E-1	6.649E-10	
3.674E+2	3.824E-1	4.867E-10	
3.677E+2	3.421E-1	3.840E-10	
3.680E+2	3.019E-1	2.814E-10	
3.683E+2	2.616E-1	1.846E-10	
3.686E+2	2.214E-1	1.119E-10	
3.695E+2	1.811E-1	2.106E-11	
3.698E+2	1.409E-1	-3.722E-12	
3.701E+2	1.006E-1	-1.336E-11	
3.704E+2	6.038E-2	-2.232E-11	
3.707E+2	2.013E-2	-2.552E-11	
3.710E+2	-2.013E-2	-2.950E-11	
3.713E+2	-6.038E-2	-3.221E-11	
3.716E+2	-1.006E-1	-3.773E-11	
3.719E+2	-1.409E-1	-3.911E-11	
3.722E+2	-1.811E-1	-4.563E-11	
3.725E+2	-2.214E-1	-4.583E-11	
3.728E+2	-2.616E-1	-5.243E-11	
3.731E+2	-3.019E-1	-5.830E-11	
3.734E+2	-3.421E-1	-6.412E-11	
3.737E+2	-3.824E-1	-6.417E-11	
3.740E+2	-4.226E-1	-6.680E-11	
3.743E+2	-4.629E-1	-6.527E-11	
3.746E+2	-5.031E-1	-7.283E-11	
3.749E+2	-5.434E-1	-7.456E-11	
3.752E+2	-5.836E-1	-8.291E-11	
3.755E+2	-6.239E-1	-8.765E-11	
3.764E+2	-6.642E-1	-2.615E-10	
3.767E+2	-7.044E-1	-3.770E-10	
3.770E+2	-7.447E-1	-4.553E-10	
3.773E+2	-7.849E-1	-5.032E-10	
3.776E+2	-8.252E-1	-6.199E-10	
3.779E+2	-8.654E-1	-5.022E-10	
3.782E+2	-9.057E-1	-4.890E-10	
3.785E+2	-9.459E-1	-5.028E-10	
3.788E+2	-9.862E-1	-5.778E-10	
3.791E+2	-1.026E+0	-6.087E-10	
3.794E+2	-1.067E+0	-6.278E-10	
3.797E+2	-1.107E+0	-6.694E-10	
3.800E+2	-1.147E+0	-7.004E-10	
3.803E+2	-1.187E+0	-9.490E-10	
3.806E+2	-1.228E+0	-7.308E-10	
3.809E+2	-1.268E+0	-7.114E-10	
3.812E+2	-1.308E+0	-8.039E-10	
3.815E+2	-1.348E+0	-9.130E-10	
3.818E+2	-1.389E+0	-8.847E-10	
3.821E+2	-1.429E+0	-8.735E-10	
3.824E+2	-1.469E+0	-9.732E-10	
3.827E+2	-1.509E+0	-9.912E-10	
3.830E+2	-1.550E+0	-9.938E-10	
3.835E+2	-1.590E+0	-7.803E-10	
3.845E+2	-1.630E+0	-7.062E-10	
3.848E+2	-1.670E+0	-6.905E-10	
3.851E+2	-1.711E+0	-7.647E-10	
3.854E+2	-1.751E+0	-9.163E-10	
3.857E+2	-1.791E+0	-8.385E-10	
3.860E+2	-1.831E+0	-8.975E-10	
3.865E+2	-1.872E+0	-7.576E-10	
3.874E+2	-1.912E+0	-7.014E-10	
3.883E+2	-1.952E+0	-7.924E-10	
3.892E+2	-1.992E+0	-7.841E-10	
3.904E+2	-2.033E+0	-7.116E-10	
3.913E+2	-2.073E+0	-8.680E-10	
3.921E+2	-2.113E+0	-9.416E-10	
3.923E+2	-2.153E+0	-1.042E-9	
3.926E+2	-2.194E+0	-1.186E-9	
3.929E+2	-2.234E+0	-1.204E-9	
3.932E+2	-2.274E+0	-1.455E-9	
3.935E+2	-2.314E+0	-1.693E-9	
3.938E+2	-2.355E+0	-2.050E-9	
3.941E+2	-2.395E+0	-2.000E-9	
3.944E+2	-2.435E+0	-2.860E-9	
3.947E+2	-2.475E+0	-2.852E-9	
3.950E+2	-2.516E+0	-2.625E-9	
3.954E+2	-2.556E+0	-3.247E-9	
3.956E+2	-2.596E+0	-4.350E-9	
3.959E+2	-2.636E+0	-4.860E-9	
3.962E+2	-2.677E+0	-5.231E-9	
3.967E+2	-2.717E+0	-1.770E-8	
3.968E+2	-2.757E+0	-1.767E-8	
3.971E+2	-2.797E+0	-1.234E-8	
3.974E+2	-2.838E+0	-1.124E-8	
3.979E+2	-2.878E+0	-6.279E-9	
3.980E+2	-2.918E+0	-6.968E-9	
3.983E+2	-2.958E+0	-8.029E-9	
3.986E+2	-2.999E+0	-6.668E-9	
3.989E+2	-3.039E+0	-8.246E-9	
3.992E+2	-3.079E+0	-6.976E-9	
3.995E+2	-3.119E+0	-8.662E-9	
4.000E+2	-3.160E+0	-2.138E-8	
4.004E+2	-3.200E+0	-2.386E-8	
#Sweep: 008
4.007E+2	-3.200E+0	-2.438E-8	
4.010E+2	-3.160E+0	-1.945E-8	
4.013E+2	-3.119E+0	-1.898E-8	
4.016E+2	-3.079E+0	-2.154E-8	
4.019E+2	-3.039E+0	-2.036E-8	
4.022E+2	-2.999E+0	-1.437E-8	
4.025E+2	-2.958E+0	-1.601E-8	
4.028E+2	-2.918E+0	-1.269E-8	
4.031E+2	-2.878E+0	-1.061E-8	
4.035E+2	-2.838E+0	-6.414E-9	
4.037E+2	-2.797E+0	-5.998E-9	
4.040E+2	-2.757E+0	-5.659E-9	
4.044E+2	-2.717E+0	-5.822E-9	
4.046E+2	-2.677E+0	-5.320E-9	
4.049E+2	-2.636E+0	-5.091E-9	
