Time [S]	Voltage [V]	Current [A]	
#Sweep: 000
4.958E+2	3.200E+0	7.045E-8	
4.962E+2	3.160E+0	2.656E-7	
4.966E+2	3.120E+0	9.288E-8	
4.967E+2	3.080E+0	8.314E-8	
4.970E+2	3.040E+0	6.200E-8	
4.973E+2	3.000E+0	6.426E-8	
4.976E+2	2.960E+0	4.969E-8	
4.979E+2	2.920E+0	6.705E-8	
4.982E+2	2.880E+0	5.507E-8	
4.985E+2	2.840E+0	5.186E-8	
4.988E+2	2.800E+0	4.432E-8	
4.991E+2	2.760E+0	4.721E-8	
4.994E+2	2.720E+0	4.332E-8	
4.997E+2	2.680E+0	4.567E-8	
5.000E+2	2.640E+0	3.897E-8	
5.003E+2	2.600E+0	3.696E-8	
5.006E+2	2.560E+0	3.882E-8	
5.009E+2	2.520E+0	3.677E-8	
5.012E+2	2.480E+0	3.444E-8	
5.016E+2	2.440E+0	3.000E-8	
5.018E+2	2.400E+0	2.936E-8	
5.021E+2	2.360E+0	2.895E-8	
5.024E+2	2.320E+0	2.451E-8	
5.027E+2	2.280E+0	1.411E-8	
5.030E+2	2.240E+0	1.214E-8	
5.033E+2	2.200E+0	1.111E-8	
5.036E+2	2.160E+0	1.130E-8	
5.039E+2	2.120E+0	1.049E-8	
5.044E+2	2.080E+0	7.030E-9	
5.045E+2	2.040E+0	6.380E-9	
5.048E+2	2.000E+0	5.710E-9	
5.051E+2	1.960E+0	5.362E-9	
5.054E+2	1.920E+0	5.107E-9	
5.057E+2	1.880E+0	4.543E-9	
5.060E+2	1.840E+0	4.713E-9	
5.063E+2	1.800E+0	3.113E-9	
5.066E+2	1.760E+0	3.018E-9	
5.069E+2	1.720E+0	2.819E-9	
5.072E+2	1.680E+0	2.502E-9	
5.075E+2	1.640E+0	1.913E-9	
5.078E+2	1.600E+0	2.004E-9	
5.081E+2	1.560E+0	1.661E-9	
5.084E+2	1.520E+0	1.467E-9	
5.087E+2	1.480E+0	1.383E-9	
5.090E+2	1.440E+0	1.236E-9	
5.093E+2	1.400E+0	1.078E-9	
5.096E+2	1.360E+0	1.263E-9	
5.099E+2	1.320E+0	1.074E-9	
5.110E+2	1.280E+0	9.258E-10	
5.119E+2	1.240E+0	9.148E-10	
5.128E+2	1.200E+0	1.005E-9	
5.137E+2	1.160E+0	9.083E-10	
5.144E+2	1.120E+0	9.262E-10	
5.147E+2	1.080E+0	8.638E-10	
5.150E+2	1.040E+0	8.325E-10	
5.153E+2	1.000E+0	8.046E-10	
5.156E+2	9.600E-1	6.988E-10	
5.159E+2	9.200E-1	5.724E-10	
5.162E+2	8.800E-1	4.750E-10	
5.165E+2	8.400E-1	3.959E-10	
5.168E+2	8.000E-1	3.388E-10	
5.171E+2	7.600E-1	2.781E-10	
5.174E+2	7.200E-1	2.491E-10	
5.177E+2	6.800E-1	2.090E-10	
5.180E+2	6.400E-1	1.673E-10	
5.183E+2	6.000E-1	1.521E-10	
5.186E+2	5.600E-1	1.278E-10	
5.189E+2	5.200E-1	1.194E-10	
5.198E+2	4.800E-1	2.229E-11	
5.201E+2	4.400E-1	4.665E-12	
5.204E+2	4.000E-1	-1.454E-12	
5.207E+2	3.600E-1	-7.443E-12	
5.210E+2	3.200E-1	-1.184E-11	
5.213E+2	2.800E-1	-1.477E-11	
5.216E+2	2.400E-1	-2.405E-11	
5.219E+2	2.000E-1	-2.021E-11	
5.222E+2	1.600E-1	-1.971E-11	
5.225E+2	1.200E-1	-2.126E-11	
5.228E+2	8.000E-2	-2.292E-11	
5.231E+2	4.000E-2	-2.402E-11	
